stn,time,tre200dx,tre200dn,tre200j0
CGI,20100925,13.3,8.7,11.8
CGI,20100926,12.7,4.7,10.2
CGI,20100927,12.7,3.7,10.5
CGI,20100928,14.4,3.5,11.1
CGI,20100929,16.3,4.9,12.9
CGI,20100930,15.7,11.0,14.0
CGI,20101001,17.4,7.5,14.2
CGI,20101002,22.4,9.3,17.7
CGI,20101003,22.1,10.5,17.8
CGI,20101004,22.0,10.2,17.1
CGI,20101005,18.6,10.5,15.9
CGI,20101006,19.2,9.4,15.8
CGI,20101007,20.4,10.3,17.1
CGI,20101008,17.1,10.1,15.1
CGI,20101009,16.8,12.9,14.9
CGI,20101010,15.3,11.9,14.3
CGI,20101011,14.5,7.1,12.4
CGI,20101012,14.1,6.0,11.8
CGI,20101013,13.3,9.6,11.6
CGI,20101014,12.6,8.0,10.8
CGI,20101015,13.0,6.1,10.9
CGI,20101016,8.5,6.7,8.0
CGI,20101017,11.1,5.8,9.1
CGI,20101018,10.5,3.6,8.5
CGI,20101019,10.2,1.6,7.7
CGI,20101020,10.5,3.4,8.5
CGI,20101021,9.9,0.0,7.1
CGI,20101022,9.9,0.0,6.8
CGI,20101023,14.9,7.3,12.0
CGI,20101024,10.8,5.9,7.6
CGI,20101025,8.1,4.8,6.9
CGI,20101026,9.1,3.8,7.0
CGI,20101027,9.6,-0.3,6.7
CGI,20101028,12.3,1.3,8.7
CGI,20101029,13.4,2.8,9.7
CGI,20101030,12.4,7.0,10.7
CGI,20101031,11.1,7.1,10.0
CGI,20101101,14.9,7.8,12.3
CGI,20101102,14.4,4.5,11.9
CGI,20101103,14.6,4.9,11.8
CGI,20101104,16.0,8.2,12.9
CGI,20101105,15.6,7.0,11.9
CGI,20101106,16.3,6.5,13.0
CGI,20101107,11.7,5.1,8.1
CGI,20101108,7.1,2.2,4.7
CGI,20101109,9.4,4.8,7.5
CGI,20101110,8.7,5.5,7.5
CGI,20101111,8.6,2.8,6.8
CGI,20101112,13.7,7.4,11.9
CGI,20101113,16.9,10.5,14.2
CGI,20101114,18.7,5.7,14.8
CGI,20101115,12.1,5.2,8.7
CGI,20101116,8.3,4.3,5.9
CGI,20101117,7.7,1.6,5.7
CGI,20101118,8.6,2.0,6.7
CGI,20101119,9.6,2.0,6.8
CGI,20101120,7.1,2.8,5.5
CGI,20101121,6.5,3.8,5.3
CGI,20101122,6.5,3.8,5.4
CGI,20101123,4.6,1.2,3.8
CGI,20101124,4.2,0.6,3.3
CGI,20101125,4.5,-0.4,2.7
CGI,20101126,2.1,-4.0,0.3
CGI,20101127,-0.6,-5.9,-3.4
CGI,20101128,1.8,-1.3,1.0
CGI,20101129,3.1,-6.7,1.8
CGI,20101130,-1.0,-7.4,-2.3
CGI,20101201,1.0,-3.1,-1.6
CGI,20101202,0.3,-8.6,-2.6
CGI,20101203,-2.7,-9.7,-3.8
CGI,20101204,-1.5,-9.2,-4.8
CGI,20101205,4.4,-8.2,0.2
CGI,20101206,7.8,1.6,4.1
CGI,20101207,10.0,4.5,7.2
CGI,20101208,13.3,6.1,9.4
CGI,20101209,9.1,-1.3,2.9
CGI,20101210,3.3,-3.5,0.6
CGI,20101211,4.7,-2.4,1.9
CGI,20101212,5.6,-3.8,2.0
CGI,20101213,2.2,-5.0,0.9
CGI,20101214,0.0,-6.4,-2.0
CGI,20101215,-0.2,-5.4,-2.1
CGI,20101216,-1.0,-5.7,-2.6
CGI,20101217,1.8,-6.2,-0.2
CGI,20101218,-2.0,-9.4,-3.4
CGI,20101219,6.3,-2.5,1.6
CGI,20101220,7.8,4.8,6.9
CGI,20101221,6.5,1.0,3.1
CGI,20101222,5.5,2.6,4.5
CGI,20101223,4.9,3.2,4.2
CGI,20101224,4.5,-2.1,0.5
CGI,20101225,-1.0,-3.5,-1.7
CGI,20101226,-0.2,-6.3,-2.0
CGI,20101227,-2.4,-7.4,-3.7
CGI,20101228,0.5,-4.5,-1.3
CGI,20101229,1.4,-3.2,0.7
CGI,20101230,2.1,0.3,1.5
CGI,20101231,2.8,0.3,2.0
CGI,20110101,2.7,0.4,1.6
CGI,20110102,3.0,-0.5,1.7
CGI,20110103,1.4,-4.0,-0.3
CGI,20110104,-0.3,-3.1,-1.2
CGI,20110105,5.1,-3.8,0.3
CGI,20110106,8.3,3.7,6.5
CGI,20110107,12.0,4.9,8.7
CGI,20110108,15.0,6.2,11.5
CGI,20110109,10.4,4.9,7.5
CGI,20110110,6.2,3.9,5.4
CGI,20110111,4.7,2.7,3.7
CGI,20110112,6.7,2.4,5.3
CGI,20110113,12.0,6.1,9.6
CGI,20110114,11.0,5.7,8.9
CGI,20110115,10.8,2.5,7.9
CGI,20110116,8.7,0.1,5.0
CGI,20110117,8.9,-0.3,4.3
CGI,20110118,5.8,-0.3,3.5
CGI,20110119,7.4,-0.6,4.5
CGI,20110120,2.8,-1.1,0.9
CGI,20110121,1.1,-2.0,-0.1
CGI,20110122,-0.6,-3.8,-2.2
CGI,20110123,0.4,-4.1,-1.9
CGI,20110124,2.0,-6.8,-1.5
CGI,20110125,3.0,-2.6,0.7
CGI,20110126,3.9,-1.4,1.7
CGI,20110127,4.7,-1.9,2.3
CGI,20110128,3.6,-1.6,1.6
CGI,20110129,2.7,-3.5,0.7
CGI,20110130,-0.6,-4.4,-1.4
CGI,20110131,-0.3,-2.6,-1.3
CGI,20110201,-0.6,-2.1,-1.3
CGI,20110202,2.0,-5.2,-0.8
CGI,20110203,1.3,-6.1,-1.3
CGI,20110204,10.0,-1.4,4.8
CGI,20110205,9.5,-0.8,5.3
CGI,20110206,10.0,-1.5,5.1
CGI,20110207,9.9,-1.4,5.3
CGI,20110208,10.6,-0.7,6.6
CGI,20110209,9.1,-1.4,5.1
CGI,20110210,9.3,-1.8,5.1
CGI,20110211,12.3,0.3,7.2
CGI,20110212,8.4,-0.5,5.0
CGI,20110213,10.2,1.5,7.0
CGI,20110214,9.5,0.4,6.6
CGI,20110215,6.7,1.7,4.9
CGI,20110216,4.8,0.1,3.5
CGI,20110217,7.0,1.0,5.1
CGI,20110218,7.4,-1.1,4.4
CGI,20110219,5.7,-0.8,4.0
CGI,20110220,6.9,3.3,5.3
CGI,20110221,8.6,2.1,5.5
CGI,20110222,5.5,0.4,4.1
CGI,20110223,3.9,-1.8,1.5
CGI,20110224,4.9,-0.2,2.5
CGI,20110225,9.6,2.8,5.4
CGI,20110226,8.5,1.4,6.1
CGI,20110227,7.3,2.7,5.6
CGI,20110228,5.6,2.7,4.8
CGI,20110301,6.3,3.7,5.5
CGI,20110302,4.8,0.1,2.6
CGI,20110303,6.1,-0.4,3.4
CGI,20110304,6.8,-2.1,3.7
CGI,20110305,8.7,-2.0,4.3
CGI,20110306,8.2,1.3,5.1
CGI,20110307,5.2,-1.0,3.2
CGI,20110308,11.6,-1.1,6.9
CGI,20110309,11.1,-1.2,7.1
CGI,20110310,15.3,2.4,11.6
CGI,20110311,13.0,2.2,9.5
CGI,20110312,9.6,3.2,7.9
CGI,20110313,12.3,6.4,10.2
CGI,20110314,15.3,6.5,11.8
CGI,20110315,15.0,3.9,11.5
CGI,20110316,14.7,6.9,11.6
CGI,20110317,9.9,7.0,8.7
CGI,20110318,12.6,5.0,9.7
CGI,20110319,11.8,4.0,8.5
CGI,20110320,10.8,2.2,7.5
CGI,20110321,11.4,2.3,8.3
CGI,20110322,12.4,-0.2,8.4
CGI,20110323,15.0,1.8,10.8
CGI,20110324,16.1,3.0,12.2
CGI,20110325,17.7,4.1,13.5
CGI,20110326,15.8,3.6,12.3
CGI,20110327,14.6,4.5,11.2
CGI,20110328,13.1,6.4,10.6
CGI,20110329,16.0,3.3,11.6
CGI,20110330,14.1,7.3,11.4
CGI,20110331,13.5,8.5,12.0
CGI,20110401,18.2,5.8,14.4
CGI,20110402,19.8,6.9,15.8
CGI,20110403,22.2,8.2,17.4
CGI,20110404,16.3,5.4,10.0
CGI,20110405,16.3,3.1,12.3
CGI,20110406,21.0,5.9,16.4
CGI,20110407,22.2,8.9,18.1
CGI,20110408,23.3,10.7,19.6
CGI,20110409,25.2,10.5,19.8
CGI,20110410,23.2,10.1,19.2
CGI,20110411,21.3,8.0,17.7
CGI,20110412,17.1,5.2,12.9
CGI,20110413,13.1,3.3,10.6
CGI,20110414,14.1,6.7,11.5
CGI,20110415,14.7,5.4,12.0
CGI,20110416,15.1,2.2,11.7
CGI,20110417,16.7,2.6,13.4
CGI,20110418,18.3,4.6,15.0
CGI,20110419,20.1,5.7,16.4
CGI,20110420,21.1,7.6,17.7
CGI,20110421,22.0,7.8,17.8
CGI,20110422,21.8,7.8,18.0
CGI,20110423,20.8,9.5,17.7
CGI,20110424,20.4,10.0,17.0
CGI,20110425,23.4,9.3,19.8
CGI,20110426,20.6,12.1,18.2
CGI,20110427,17.8,7.7,15.1
CGI,20110428,18.4,5.8,13.3
CGI,20110429,17.0,6.5,13.8
CGI,20110430,20.6,5.1,15.7
CGI,20110501,21.0,5.7,16.6
CGI,20110502,22.4,6.7,18.2
CGI,20110503,14.4,9.1,12.2
CGI,20110504,17.4,4.1,13.9
CGI,20110505,19.4,5.8,15.6
CGI,20110506,22.7,6.8,18.7
CGI,20110507,23.7,8.9,19.9
CGI,20110508,26.1,12.4,21.5
CGI,20110509,26.7,11.8,21.9
CGI,20110510,24.8,12.9,21.1
CGI,20110511,24.9,12.2,19.8
CGI,20110512,20.1,11.7,17.5
CGI,20110513,21.4,9.8,18.9
CGI,20110514,19.4,10.5,16.1
CGI,20110515,14.3,6.7,11.9
CGI,20110516,17.0,4.7,14.2
CGI,20110517,21.7,6.4,16.8
CGI,20110518,23.7,8.9,19.9
CGI,20110519,24.3,10.9,21.1
CGI,20110520,22.4,10.6,18.8
CGI,20110521,23.8,10.6,20.8
CGI,20110522,25.3,11.7,21.8
CGI,20110523,25.4,12.1,22.5
CGI,20110524,27.9,12.0,23.7
CGI,20110525,25.5,11.6,22.1
CGI,20110526,28.7,13.3,23.9
CGI,20110527,18.5,10.8,15.3
CGI,20110528,21.0,7.1,18.1
CGI,20110529,25.2,8.0,20.9
CGI,20110530,30.1,10.9,24.6
CGI,20110531,20.8,7.2,16.1
CGI,20110601,14.6,7.0,12.4
CGI,20110602,17.7,11.0,15.3
CGI,20110603,22.1,15.3,19.4
CGI,20110604,24.7,12.4,21.6
CGI,20110605,22.8,10.4,19.3
CGI,20110606,22.1,12.4,18.9
CGI,20110607,22.5,11.8,18.2
CGI,20110608,16.5,11.1,14.2
CGI,20110609,17.0,8.9,15.2
CGI,20110610,19.7,7.2,16.7
CGI,20110611,20.0,11.4,17.2
CGI,20110612,21.8,10.5,18.8
CGI,20110613,22.2,13.8,19.1
CGI,20110614,24.5,14.4,21.1
CGI,20110615,26.8,12.8,23.4
CGI,20110616,27.5,13.0,21.2
CGI,20110617,22.7,11.6,19.3
CGI,20110618,17.1,11.9,14.6
CGI,20110619,19.0,10.0,16.0
CGI,20110620,26.1,10.6,21.4
CGI,20110621,28.3,13.8,24.5
CGI,20110622,26.3,14.7,20.9
CGI,20110623,21.1,13.9,18.6
CGI,20110624,20.8,11.9,18.8
CGI,20110625,24.7,9.9,20.8
CGI,20110626,28.4,14.7,24.2
CGI,20110627,31.4,16.4,27.4
CGI,20110628,31.9,16.4,28.2
CGI,20110629,26.9,15.9,21.8
CGI,20110630,22.4,14.9,20.8
CGI,20110701,23.0,11.9,20.2
CGI,20110702,22.3,12.4,19.7
CGI,20110703,24.6,10.0,20.7
CGI,20110704,26.0,10.6,22.3
CGI,20110705,28.9,12.7,25.1
CGI,20110706,27.8,15.6,24.4
CGI,20110707,25.5,14.7,23.2
CGI,20110708,23.7,11.7,20.1
CGI,20110709,28.3,15.1,24.8
CGI,20110710,24.2,14.7,20.0
CGI,20110711,27.5,15.1,24.4
CGI,20110712,27.3,16.9,24.6
CGI,20110713,23.0,14.7,18.4
CGI,20110714,20.8,13.3,18.3
CGI,20110715,22.1,10.9,19.9
CGI,20110716,25.2,11.1,21.4
CGI,20110717,21.9,12.5,14.5
CGI,20110718,19.4,10.0,16.5
CGI,20110719,15.7,9.7,13.4
CGI,20110720,16.1,10.7,14.2
CGI,20110721,19.6,11.7,16.1
CGI,20110722,21.4,13.9,18.5
CGI,20110723,20.3,9.6,17.7
CGI,20110724,16.0,9.4,14.3
CGI,20110725,19.2,7.5,15.8
CGI,20110726,20.6,11.3,17.5
CGI,20110727,21.7,11.9,18.9
CGI,20110728,21.4,12.7,18.5
CGI,20110729,23.7,11.4,20.6
CGI,20110730,23.8,13.1,21.0
CGI,20110731,23.4,12.5,20.5
CGI,20110801,25.0,12.3,21.3
CGI,20110802,27.4,13.6,23.3
CGI,20110803,26.0,17.3,23.0
CGI,20110804,26.4,15.2,23.2
CGI,20110805,25.3,16.2,21.9
CGI,20110806,23.4,15.6,20.9
CGI,20110807,22.9,15.7,20.8
CGI,20110808,21.0,11.4,18.4
CGI,20110809,19.8,11.7,16.9
CGI,20110810,20.7,9.4,17.9
CGI,20110811,25.9,9.8,21.0
CGI,20110812,23.3,13.0,20.6
CGI,20110813,26.5,14.7,23.0
CGI,20110814,26.6,14.7,23.0
CGI,20110815,25.1,16.6,21.6
CGI,20110816,25.4,14.2,22.2
CGI,20110817,27.0,14.9,23.5
CGI,20110818,28.8,18.4,25.5
CGI,20110819,30.2,17.6,26.7
CGI,20110820,30.5,17.3,26.8
CGI,20110821,30.6,16.9,26.6
CGI,20110822,31.3,17.7,27.5
CGI,20110823,30.2,17.4,26.4
CGI,20110824,30.9,16.9,25.7
CGI,20110825,28.3,16.3,24.1
CGI,20110826,27.6,10.7,21.6
CGI,20110827,18.4,9.4,15.0
CGI,20110828,20.9,7.6,17.3
CGI,20110829,22.4,10.6,18.7
CGI,20110830,22.4,10.6,19.0
CGI,20110831,26.1,11.2,20.9
CGI,20110901,23.3,14.9,20.4
CGI,20110902,26.2,16.5,23.0
CGI,20110903,24.2,15.7,21.6
CGI,20110904,20.4,17.5,19.2
CGI,20110905,20.8,12.4,18.5
CGI,20110906,23.0,9.5,18.8
CGI,20110907,21.9,13.1,19.5
CGI,20110908,24.6,14.8,21.0
CGI,20110909,25.0,16.1,21.6
CGI,20110910,28.6,15.4,23.7
CGI,20110911,26.2,15.0,22.6
CGI,20110912,25.1,12.0,20.9
CGI,20110913,25.5,12.6,21.3
CGI,20110914,22.1,14.2,20.3
CGI,20110915,21.6,12.3,19.2
CGI,20110916,26.1,11.5,20.8
CGI,20110917,22.8,15.9,19.7
CGI,20110918,16.8,8.5,11.7
CGI,20110919,14.0,7.9,11.5
CGI,20110920,18.0,7.0,15.6
CGI,20110921,18.7,7.7,15.7
CGI,20110922,20.7,9.8,17.5
CGI,20110923,19.9,10.9,17.1
CGI,20110924,21.0,9.9,17.3
CGI,20110925,22.5,12.4,19.3
CGI,20110926,23.2,11.8,19.4
CGI,20110927,23.5,10.9,19.6
CGI,20110928,22.2,12.5,19.2
CGI,20110929,21.9,11.3,19.0
CGI,20110930,20.4,11.6,17.6
CGI,20111001,20.4,11.0,17.6
CGI,20111002,22.6,10.5,18.3
CGI,20111003,22.6,10.4,18.8
CGI,20111004,22.5,10.4,18.5
CGI,20111005,21.4,9.8,17.6
CGI,20111006,21.0,9.3,17.3
CGI,20111007,13.0,6.9,10.1
CGI,20111008,9.4,5.7,8.0
CGI,20111009,11.6,6.4,9.5
CGI,20111010,18.1,10.2,14.6
CGI,20111011,18.0,9.3,14.8
CGI,20111012,19.3,7.2,15.3
CGI,20111013,18.6,10.4,16.1
CGI,20111014,14.6,9.2,12.5
CGI,20111015,13.8,8.0,11.4
CGI,20111016,13.8,6.6,11.9
CGI,20111017,14.0,6.7,11.6
CGI,20111018,17.9,5.0,13.1
CGI,20111019,14.1,3.6,9.6
CGI,20111020,11.5,3.8,9.1
CGI,20111021,8.6,1.8,6.9
CGI,20111022,9.3,0.6,6.9
CGI,20111023,10.5,3.0,8.2
CGI,20111024,11.2,3.5,9.0
CGI,20111025,12.1,7.1,10.3
CGI,20111026,13.4,4.8,10.6
CGI,20111027,11.3,4.9,9.5
CGI,20111028,14.3,8.2,11.5
CGI,20111029,14.8,8.5,12.7
CGI,20111030,15.9,10.2,13.7
