469,14/6/2020,07:19:59,27.2,100.6,40.1,6.89914E-08,1.85243E-05,,290.944,131.245,119.229,108.665,198.685,182.174,670.815,851.324,1075.315,1601.721,1790.24,2136.52,2218.534,2671.902,3043.028,3191.491,3770.534,2999.327,3877.998,4212.673,4618.508,4776.036,5033.859,5302.984,6234.569,6219.744,5734.351,6836.891,7472.9,7090.442,7595.862,7640.222,7123.041,7615.055,8586.299,8949.988,8136.006,8352.438,8501.46,8510.864,9232.825,8398.949,8892.602,8985.139,8560.55,9486.6,9335.269,9053.405,8354.749,8525.822,8339.683,7999.024,8463.385,7783.105,7654.393,6714.962,7302.591,7117.024,6536.284,6503.642,5734.926,5534.454,5455.433,5185.352,4659.362,4312.616,3958.169,3597.389,3163.644,3460,2819.611,2572.54,2439.526,2539.447,2444.031,1980.76,1963.629,1583.848,1275.987,1207.965,1185.268,1349.055,1123.859,1002.841,677.895,698.537,547.02,495.881,562.711,277.714,444.722,245.973,188.097,293.703,228.867,179.336,139.28,94.469,17.064,104.228,17.692,36.05,55.116,0,0,19.367,19.632,20.049,20.334,0,300,8,50,1,3,0.326,0,11.58,9676.56,14.3,749.9,1,3.93,7.46,779.1,ON,68.79,85.492,69.807,73.653,1.871,6478.865,Long Term,MASIN,,,,,Normal Scan,
470,14/6/2020,07:25:29,27.2,100.6,40.3,6.89914E-08,1.85243E-05,,145.472,131.245,238.459,108.665,634.386,966.83,1006.223,928.701,2509.077,3191.297,3988.057,4659.21,4324.485,6015.881,6018.957,6899.56,7457.291,6537.003,8028.077,9613.653,10719.788,9859.276,9760.386,10010.448,10273.33,10403.374,9853.603,10352.331,11251.461,10374.387,9931.085,10512.549,9525.183,10173.427,9536.562,10129.528,8890.363,8978.105,9013.013,9469.49,8958.221,9403.025,9510.95,8825.584,9007.99,9273.181,9119.67,8995.532,8764.51,8024.598,8000.141,8261.731,7939.323,8146.951,7602.802,7558.614,6892.647,6536.447,6491.869,6027.129,5426.377,5540.147,4876.626,4817.189,4587.692,4084.935,3844.871,3564.455,3104.494,3167.628,2622.532,2682.708,2552.913,2213.956,2014.585,1990.549,1721.592,1418.826,1294.052,1503.27,1010.505,1025.641,1040.076,844.426,935.397,675.251,621.38,564.858,515.54,296.979,302.771,245.966,201.872,189.328,112.25,65.212,132.647,67.478,68.254,34.743,17.692,18.025,36.744,18.607,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.58,9676.56,14.3,749.9,1,3.93,7.46,779.1,ON,56.238,74.347,59.51,39.954,1.908,7934.878,Long Term,MASIN,,,,,Normal Scan,
471,14/6/2020,07:30:59,27.3,100.6,40.5,6.90205E-08,1.85291E-05,,291.087,0,119.282,326.134,198.765,728.975,1006.59,1935.521,2336.05,2692.042,4209.148,3577.081,4225.825,5054.886,6219.075,5318.978,5946.376,6414.633,6209.678,7667.834,8018.92,8219.095,8684.162,8108.502,8407.694,8658.685,9017.638,8360.94,9496.917,8950.037,8690.899,9095.585,9271.707,9698.674,8794.172,8550.626,8594.851,8701.075,8891.374,9636.613,8875.884,9402.994,9370.409,9207.312,9307.988,9131.507,8644.546,9684.345,9642.116,9606.248,8522.911,8855.199,8162.895,8191.545,7914.47,7145.603,7352.831,6747.807,6677.143,6007.453,5379.073,5162.313,4852.273,4580.891,4757.042,4044.25,4104.321,3423.537,3136.978,3127.259,2692.033,2492.598,2218.673,2336.101,1932.996,1593.561,1820.826,1324.186,1586.2,1464.632,1158.369,997.521,877.344,802.931,743.917,760.361,459.316,545.326,519.976,431.98,378.491,322.856,279.526,236.677,69.129,141.668,149.237,101.223,119.452,34.745,53.078,18.026,0,18.608,37.961,19.368,39.265,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,60.381,77.255,61.99,47.829,1.91,7501.929,Long Term,MASIN,,,,,Normal Scan,
472,14/6/2020,07:36:29,27.2,100.6,40.7,6.89914E-08,1.85243E-05,,145.472,0,238.459,217.331,397.371,273.261,838.519,1780.033,1003.614,997.245,1981.681,1790.063,2463.194,2998.57,2708.137,2986.649,3472.884,2917.231,3621.711,4689.381,4741.852,5249.329,5146.438,5499.607,5034.91,5846.464,6110.757,6538.213,6130.56,6788.913,7084.502,7646.044,8090.309,7891.574,7491.412,8267.542,8348.22,8605.764,8675.393,8880.723,9155.147,8751.81,9763.333,9856.77,9534.498,9324.417,9300.742,9129.258,8525.046,8526.107,7883.942,9119.181,8313.071,7834.696,7067.055,7404.712,7499.989,6543.454,6547.792,6174.651,5592.908,6170.861,4858.094,5001.578,4794.244,4503.796,3922.36,3703.798,3398.646,3293.581,3119.73,2687.817,2592.493,2730.186,2119.715,2114.005,1702.058,1941.965,1784.921,1349.475,1395.543,1199.446,1203.999,993.616,770.999,622.75,781.74,582.774,503.933,615.096,470.689,333.007,232.926,279.696,132.649,146.73,132.647,118.1,17.064,104.228,35.383,36.05,161.12,4.282,0,19.367,0,20.049,0,0,300,8,50,1,3,0.326,0,11.58,9676.56,14.3,749.9,1,3.93,7.46,779.1,ON,69.282,86.514,70.399,68.539,1.881,6533.455,Long Term,MASIN,,,,,Normal Scan,
473,14/6/2020,07:41:59,27.3,100.6,40.9,6.90205E-08,1.85291E-05,,291.087,262.612,119.27,326.134,0,364.487,838.825,774.187,645.395,1263.581,1321.026,1425.221,2056.776,2571.764,2989.667,2299.202,2683.638,3571.566,3385.425,2831.267,3382.632,3711.98,4303.086,4427.995,4690.691,4534.526,6248.507,5343.582,6035.594,6423.943,6766.786,6841.329,7359.637,7707.359,7951.336,8090.758,8888.284,8966.836,8438.737,9127.682,8322.878,9664.443,10094.814,8901.996,9978.025,9468.205,8756.255,8820.278,9425.729,9243.529,8412.028,8174.14,7946.734,7793.557,7569.985,7256.883,7183.462,7213.173,6621.353,6425.903,5820.024,6699.418,4955.705,5064.213,4961.33,4634.322,4091.724,3945.871,3477.981,3867.587,3347.695,3110.429,2764.186,2582.704,2117.12,1948.947,2138.338,1902.952,1590.449,1420.46,1424.992,1382.269,1202.254,993.16,853.145,675.645,781.138,622.811,515.328,520.949,469.327,399.724,279.532,220.893,224.509,251.016,159.256,134.964,119.452,69.489,106.155,36.052,18.373,0,18.98,0,19.633,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,71.842,89.447,73.247,66.117,1.866,6382.442,Long Term,MASIN,,,,,Normal Scan,
474,14/6/2020,07:47:29,27.3,100.6,41.1,6.90205E-08,1.85291E-05,,1309.893,262.612,119.282,0,198.765,182.244,335.53,929.024,645.395,798.049,929.186,1501.761,1268.57,1591.549,1997.462,1933.327,2176.826,2712.622,3173.897,3331.461,4019.626,3563.28,4318.494,4447.507,4642.487,4198.568,5393.787,5244.149,5787.599,6456.035,6738.57,6744.738,8662.983,7696.763,9052.608,9123.348,8562.424,9564.036,9758.136,9151.895,10727.253,9495.789,9696.711,9900.166,9770.651,9615.653,9225.838,9681.645,9149.863,9588.431,8497.502,8219.719,7715.088,8875.327,8135.552,7816.096,7439.619,6652.316,6945.331,6886.775,6509.173,6040.534,5684.052,5493.946,5656.35,4698.312,4758.079,3981.717,3851.68,4028.292,3282.24,3227.087,2819.646,2702.949,2743.232,2567.678,2041.001,1876.615,1908.202,1684.902,1442.836,1513.635,1308.295,1215.907,938.149,940.401,947.385,545.316,579.25,708.545,359.093,425.931,315.812,310.257,245.531,239.494,165.822,185.575,136.516,121.606,35.385,133.333,11.084,18.608,18.98,58.105,0,0,20.335,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,73.016,91.668,75.189,61.527,1.858,6579.011,Long Term,MASIN,,,,,Normal Scan,
475,14/6/2020,07:52:59,27.3,100.6,41.3,6.90205E-08,1.85291E-05,,1018.806,525.225,119.282,0,0,182.244,419.413,309.69,788.819,1197.084,1176.969,1155.192,1786.134,1714.469,1949.935,1843.443,2092.34,2729.252,2098.031,3009.041,3217.634,3024.331,3513.569,4236.201,4675.143,5043.708,5189.374,5405.219,5963.957,6193.223,5598.119,7580.866,7051.354,7885.155,8221.884,8117.279,9025.456,9407.688,8672.839,9790.767,9853.751,10509.059,9805.435,9293.873,10625.898,11064.484,9338.967,9884.384,9797.253,8673.777,9510.114,9718.046,8127.439,8369.109,8438.949,8095.522,8188.988,7785.691,7557.312,7136.557,6752.6,6927.265,6120.22,5845.367,5786.406,5026.981,5098.724,4751.957,4220.187,3941.198,3676.545,3810.914,3161.019,3491.936,3041.669,2281.044,2086.431,2380.902,2068.641,1817.695,1818.149,1612.621,1332.629,1382.027,1251.441,1146.543,1033.478,782.147,676.491,506.538,635.869,507.352,362.402,352.813,341.621,391.305,215.571,168.705,170.646,121.606,88.463,90.129,55.119,55.825,75.921,38.737,19.633,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,75.746,95.111,77.853,73.653,1.866,6737.894,Long Term,MASIN,,,,,Normal Scan,
476,14/6/2020,07:58:29,27.3,100.6,41.4,6.90205E-08,1.85291E-05,,145.544,393.918,0,108.711,0,273.365,167.765,464.512,830.094,1092.295,1115.023,893.208,1568.189,1591.564,1426.782,2068.218,1942.794,1771.702,3287.499,3476.117,3250.593,3772.352,4457.765,3606.207,4279.42,4851.289,5631.24,4785.392,5444.702,5660.703,6640.853,6507.354,6968.988,7624.113,8014.762,9193.118,8779.197,8451.828,8677.036,9941.19,9284.445,10112.022,9589.543,10056.739,9899.042,9707.058,9491.413,8895.095,9393.508,9110.888,9272.531,8962.686,9245.849,8320.082,8343.524,8280.056,7549.297,7931.969,7509.477,6830.499,6533.106,6082.742,5359.576,5766.497,4898.682,4897.184,4331.42,4587.457,4140.74,4111.118,3615.697,3823.745,3032.609,2731.151,2609.213,2544.835,1943.637,2335.687,1839.619,1752.438,1802.59,1259.11,1674.201,1202.066,1031.984,962.623,983.597,1118.009,735.27,798.526,514.972,528.998,419.3,347.124,245.535,321.016,232.146,168.705,80.25,92.026,141.541,90.129,91.865,0,0,19.368,0,40.1,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,75.46,94.605,77.603,63.78,1.856,6543.427,Long Term,MASIN,,,,,Normal Scan,
477,14/6/2020,08:03:59,27.3,100.6,41.5,6.90205E-08,1.85291E-05,,727.718,262.619,0,108.711,298.148,182.244,838.825,1006.458,1219.079,1330.102,1982.275,2599.294,2405.255,2549.651,3614.569,3596.948,2894.815,3387.712,3795.938,4791.069,5300.841,5403.081,5479.6,5184.797,5743.238,5261.318,5483.951,6548.615,5763.805,7004.617,7797.323,6965.908,6904.52,7254.665,7683.428,8633.574,8336.24,9301.656,9620.713,9255.728,9822.975,9965.152,9798.429,10366.574,9784.722,9325.451,9189.166,9851.395,9179.431,9185.943,8367.36,9146.14,8499.014,7769.013,7568.941,7179.209,7617.82,7497.5,7249.024,6985.176,6663.134,6547.854,6040.585,5964.574,5300.914,5640.596,5281.048,4674.017,3927.755,4190.133,3892.346,3545.43,3352.324,3678.006,3078.155,2676.822,2287.718,2138.137,1936.63,1811.309,1433.639,1353.973,1352.56,1398.261,1134.859,1009.183,838.584,767.658,734.761,596.551,605.595,476.588,486.635,389.148,320.729,231.482,361.528,202.449,85.322,156.351,88.463,72.104,36.746,37.216,75.921,38.737,19.633,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,71.735,91.234,73.295,68.539,1.922,6996.869,Long Term,MASIN,,,,,Normal Scan,
478,14/6/2020,08:09:29,27.3,100.6,41.7,6.90205E-08,1.85291E-05,,582.175,525.251,119.282,108.711,397.531,182.244,503.295,1316.118,645.395,1664.41,1856.753,2483.734,3247.562,3479.446,4232.818,4464.701,4360.49,4333.794,5240.808,5556.599,5659.063,6457.847,5464.085,6291.973,6081.241,5790.053,5726.704,6399.544,6305.269,6711.628,6450.975,6787.168,7195.104,7525.61,7765.824,7764.49,8231.26,9243.103,8981.316,8821.573,8843.51,9267.509,9553.191,9550.848,10243.553,9298.785,9408.536,8823.26,8656.016,8732.681,8623.354,8239.023,8557.831,8250.964,7672.314,7838.129,6926.188,7786.455,6995.633,7425.806,7163.767,5908.811,6412.291,5500.844,4999.709,5272.86,4611.16,4700.233,4362.728,4021.56,3628.26,3342.703,2996.084,3194.207,2655.758,2167.475,2067.515,2082.657,1941.95,1982.37,1599.76,1566.051,1372.205,1232.113,1284.537,782.579,814.006,753.194,661.289,590.24,631.604,656.547,403.776,268.228,240.545,228.255,149.237,118.093,255.974,169.78,92.482,90.129,18.373,37.216,0,0,19.633,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,70.338,89.058,71.135,71.05,1.94,7010.896,Long Term,MASIN,,,,,Normal Scan,
479,14/6/2020,08:14:59,27.3,100.6,41.9,6.90205E-08,1.85291E-05,,145.544,262.612,0,0,397.531,637.853,754.976,929.024,1649.356,1928.682,1898.68,3081.542,2242.87,2965.127,4262.445,3809.914,4178.893,4671.477,5376.414,5122.672,5785.12,6073.443,6152.894,6066.654,6383.949,6083.248,6103.19,6366.597,5281.936,6330.117,6474.115,6642.672,6780.175,7563.727,7065.085,7991.582,7987.435,8186.473,8813.66,9027.769,9179.619,9239.27,8699.355,9373.576,9937.262,9136.954,9975.692,9508.402,8717.442,9114.952,9130.112,8850.702,8430.691,7901.311,8164.381,7369.035,7868.342,7371.864,6965.939,6366.618,6752.314,6387.41,6178.895,5499.414,5677.839,4909.791,4706.029,5104.702,4810.847,3887.177,3060.548,3287.562,3054.567,2754.104,2410.443,2364.503,2226.359,1899.57,2036.298,1887.35,1761.081,1636.782,1294.576,1252.342,1302.462,986.862,904.28,878.475,696.325,566.207,726.713,356.812,374.69,231.362,288.654,163.039,232.147,168.705,119.451,138.98,123.851,36.052,73.492,37.216,56.942,19.368,0,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,71.102,89.414,71.452,76.351,1.939,6970.306,Long Term,MASIN,,,,,Normal Scan,
480,14/6/2020,08:20:29,27.3,100.6,42.1,6.90205E-08,1.85291E-05,,873.262,656.531,0,0,198.765,364.487,754.951,774.187,1649.353,1995.143,2498.044,3331.362,2652.168,3933.31,2609.187,4592.401,4119.658,5376.786,5581.491,5301.888,5936.76,5533.615,5507.85,5687.575,5305.944,6579.23,5523.31,6039.564,5446.294,6619.348,5940.318,5822.827,6388.013,7273.573,6919.047,7515.463,8060.627,8504.217,8764.317,8889.265,8177.274,8592.004,9235.99,9367.12,8769.852,9032.984,9483.861,9123.018,8565.463,9190.732,8545.309,8669.646,7994.665,8322.345,7933.831,7741.394,7781.322,6768.296,7112.684,6890.62,6442.608,5662.2,5502.433,5762.879,5034.128,5094.112,5115.079,4370.486,3966.14,4114.817,3940.703,3553.515,2902.133,3120.298,2475.45,2441.814,2226.093,2216.784,1970.429,1680.695,1742.878,1494.204,1170.21,1342.881,1106.95,948.467,785.292,637.291,778.856,700.935,514.752,276.734,372.707,220.893,208.475,260.866,116.073,118.093,119.453,138.979,53.078,72.103,55.12,18.608,0,0,0,0,20.335,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,70.946,88.955,70.981,76.351,1.95,6838.837,Long Term,MASIN,,,,,Normal Scan,
481,14/6/2020,08:25:59,27.3,100.6,42.2,6.90205E-08,1.85291E-05,,145.544,525.225,0,108.711,99.383,546.731,587.186,1393.548,2438.19,2261.156,2993.671,3620.18,2976.962,3933.381,4708.47,3596.941,5198.532,5739.505,5407.924,5698.556,5865.795,4972.76,5097.447,6081.377,5354.249,5031.078,5084.68,6112.728,4943.77,6083.414,6114.85,6044.503,6160.382,6191.045,7138.106,7482.366,7781.316,7815.179,8269.99,8090.877,8917.206,9052.88,9122.448,8685.134,9199.46,8910.475,8806.307,8996.174,9233.856,8597.786,8594.94,8668.006,8607.496,7926.814,8458.116,8061.4,7336.124,7000.785,7305.021,7307.861,6685.216,5917.049,6018.17,5864.459,5886.973,5067.672,4570.219,4066.789,4329.348,3545.206,3381.482,3587.194,3096.058,3368.88,2472.797,2469.883,2342.771,1838.178,1560.524,1765.658,1371.189,1528.361,1540.547,1290.228,1184.329,1096.09,737.879,805.243,632.384,536.369,681.289,507.336,310.59,299.783,357.782,353.654,232.147,168.706,34.129,104.235,159.233,90.129,36.746,37.216,37.961,19.368,0,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,71.396,89.463,70.945,82.047,1.969,6851.116,Long Term,MASIN,,,,,Normal Scan,
482,14/6/2020,08:31:29,27.3,100.6,42.4,6.90205E-08,1.85291E-05,,727.718,262.612,119.282,0,99.383,91.122,587.178,1314.34,1764.002,2488.898,2415.92,3754.488,3301.779,4814.728,4400.315,5094.209,3980.346,4952.225,4786.544,5394.252,4978.114,5045.886,5260.062,5185.589,4698.889,4674.41,5209.063,4983.336,5230.158,5811.804,6321.887,5801.896,7401.446,6341.611,7597.599,7075.24,7038.573,7781.555,8019.973,8886.225,8236.071,9116.745,9204.241,8893.102,9365.799,9687.81,9496.299,8723.129,9080.16,8843.817,8797.743,8530.42,8776.779,7959.187,8487.449,7781.522,7888.566,7708.842,7440.783,6586.375,6259.186,6494.54,5848.983,5904.635,5189.539,4429.171,4984.773,4084.881,3897.325,3919.836,4035.313,3106.209,2857.896,2613.615,2660.425,2290.193,1891.99,2066.006,1923.452,1525.081,1736.956,1527.19,1362.891,1151.788,1096.628,1075.867,957.536,854.578,661.285,521.97,439.05,584.207,595.352,404.937,384.873,195.649,182.403,185.579,102.387,173.723,88.463,72.103,91.865,18.608,18.98,19.368,19.633,0,0,0,300,8,50,1,3,0.326,0,11.58,9678.34,14.3,749.9,1,3.93,7.46,779.2,ON,72.049,89.88,71.433,73.653,1.961,6793.819,Long Term,MASIN,,,,,Normal Scan,
483,14/6/2020,08:36:59,27.4,100.6,42.5,6.90497E-08,1.85338E-05,,1019.316,131.368,119.336,0,497.124,182.314,1006.958,1006.794,932.547,1530.08,2416.64,2426.68,3194.41,3631.662,2854.231,3372.934,3548.501,3469.335,3503.955,3833.831,3752.512,4826.889,4005.412,4034.271,4969.157,4498.616,4388.271,4602.935,4729.811,5121.634,6020.69,5874.049,6043.938,7163.158,7161.899,7041.278,7220.278,7806.137,8039.544,8284.781,8617.704,8695.143,9055.231,8792.502,9009.466,9553.696,10467.025,10201.362,9356.533,9485.115,9031.547,9072.794,9374.746,8734.145,8214.434,8401.133,8346.471,7741.71,7689.717,7011.949,6399.552,6318.961,5806.866,5486.866,5422.937,4955.958,4508.736,4507.414,4198.528,3628.984,3481.425,3430.303,3143.463,2938.799,2621.116,2448.7,2072.137,2240.993,1929.815,1830.411,1487.536,1482.681,1074.002,1337.306,997.101,1294.486,1017.716,1110.335,822.737,596.829,575.349,430.502,388.257,252.467,437.556,308.009,179.53,320.567,68.262,243.226,123.855,18.027,73.496,18.609,0,0,0,20.051,0,0,300,8,50,1,3,0.326,0,11.57,9680.13,14.3,749.9,1,3.93,7.46,779.3,ON,75.945,93.258,75.038,76.351,1.93,6611.971,Long Term,MASIN,,,,,Normal Scan,
484,14/6/2020,08:42:29,27.4,100.6,42.7,6.90497E-08,1.85338E-05,,145.616,262.735,0,217.515,99.423,91.157,839.132,774.457,1615.26,1229.575,1673.05,1893.626,1493.221,1898.761,2082.087,2438.938,2553.08,2609.283,3314.516,3332.18,2886.187,3597.559,4059.049,4429.373,3853.367,4379.892,3876.387,4218.725,4444.4,5146.603,5614.538,6069.458,6144.926,6442.439,6700.421,7828.865,7917.682,8396.005,8254.701,9017.887,8484.934,8816.878,9714.821,9411.574,9860.11,9601.96,9134.503,9576.774,9060.187,9337.56,9809.933,9337.177,9380.373,8949.582,8554.988,8027.207,7837.806,7573.135,6902.455,6696.755,6376.157,6878.761,6250.695,5629.382,5286.739,4681.592,4745.465,4490.245,3970.703,3819.771,3586.843,3492.106,3598.446,2635.355,2517.807,2489.901,1854.629,1976.766,2157.836,1978.92,1707.357,1314.627,1256.996,1204.504,1033.256,1104.113,923.68,632.317,676.024,626.414,514.779,599.624,419.332,331.362,433.008,228.267,348.245,151.843,136.523,52.12,53.081,36.054,55.122,55.828,0,38.739,0,0,40.672,0,300,8,50,1,3,0.326,0,11.57,9680.13,14.3,749.9,1,3.93,7.46,779.3,ON,77.233,94.96,77.573,71.05,1.88,6410.981,Long Term,MASIN,,,,,Normal Scan,
485,14/6/2020,08:47:59,27.4,100.6,42.8,6.90497E-08,1.85338E-05,,582.462,0,238.671,0,99.423,455.784,251.735,154.891,645.609,997.878,1363.237,1039.973,1515.948,1916.662,2235.829,2383.537,2299.636,2510.012,2347.909,3260.497,3252.518,3252.614,3501.46,3599.591,3729.73,3918.987,4019.887,4449.397,4846.719,5473.259,5675.806,6260.823,6161.012,6545.683,7883.581,7308.446,7435.031,8364.423,7853.201,9067.249,8999.619,8143.511,9514.295,9059.118,9601.896,9553.277,9536.751,10604.869,9824.848,9844.358,9923.887,9008.166,8835.909,8805.501,8305.722,9029.115,8417.816,7926.031,7439.519,6865.802,7372.366,6346.886,6294.361,5530.18,5793.904,5272.14,4469.778,4325.162,4549.646,4276.27,3645.088,3631.185,2964.295,3010.412,3050.464,2478.579,2254.033,2069.686,2105.859,1925.493,1868.341,1744.171,1436.606,1497.416,1144.953,838.327,728.851,854.632,837.674,790.479,681.315,461.254,481.449,410.262,336.788,407.625,232.164,202.457,114.114,92.307,106.161,36.054,36.748,0,37.962,19.369,0,0,0,0,300,8,50,1,3,0.326,0,11.57,9680.13,14.3,749.9,1,3.93,7.46,779.3,ON,79.131,97.108,79.668,79.148,1.866,6451.6,Long Term,MASIN,,,,,Normal Scan,
486,14/6/2020,08:53:29,27.4,100.6,42.8,6.90497E-08,1.85338E-05,,291.231,262.735,0,217.515,0,273.47,251.74,232.337,789.078,997.878,1239.302,1097.773,1570.064,1311.4,1284.444,2167.602,2103.766,2206.577,2132.139,2497.18,2533.501,3057.427,2879.482,3867.81,3870.459,3542.092,3786.452,3845.808,4611.402,4854.882,5348.084,5869.392,6110.733,6968.991,7104.189,6363.393,7587.215,8814.947,8827.525,8822.827,9028.318,9789.391,9657.142,9744.04,9413.234,10392.705,10166.637,9655.559,10367.474,10463.528,9640.125,9464.196,8945.221,9247.509,9599.826,8591.901,9158.604,7821.143,7523.133,7349.203,6898.359,6589.606,6277.435,5835.741,5483.985,4870.433,4433.318,4164.762,3737.893,3873.355,3515.591,3735.232,2942.826,2643.817,2852.673,2380.605,2292.844,2127.651,2073.846,1676.347,1599.795,1811.974,1493.45,1129.583,1296.265,871.647,976.109,750.09,752.682,657.137,532.832,536.867,478.796,299.803,384.902,195.658,199.003,219.332,119.458,104.24,70.775,54.081,91.87,74.438,0,0,19.634,0,0,0,300,8,50,1,3,0.326,0,11.57,9680.13,14.3,749.9,1,3.93,7.46,779.3,ON,79.691,97.132,80.46,85.053,1.835,6386.539,Long Term,MASIN,,,,,Normal Scan,
487,14/6/2020,08:58:59,27.4,100.6,42.9,6.90497E-08,1.85338E-05,,436.847,131.368,0,0,0,91.157,167.826,542.116,358.686,332.626,619.645,808.868,974.526,907.905,713.558,989.372,1689.728,1564.646,1526.226,2279.18,1988.631,2421.648,2237.64,2842.553,3121.53,2858.101,3727.573,4205.175,4784.15,4587.109,4796.939,5850.387,6474.723,6508.89,7055.814,7310.373,7344.325,8726.661,8548.77,9132.124,8848.554,9816.184,9611.048,10021.937,9647.153,10112.96,9591.699,10588.782,10687.226,10190.25,10032.864,10204.8,9764.091,9698.021,9576.289,9189.556,8403.539,7963.19,8054.815,7207.714,6953.753,7180.755,6357.986,6523.36,5560.729,5421.958,4696.013,4879.437,4083.027,4446.055,3309.359,3612.156,2813.451,3457.785,2774.663,2540.538,2421.075,2467.727,2034.314,1800.389,1581.691,1757.789,1636.366,1202.2,1286.383,1157.931,863.016,791.643,881.754,790.463,700.311,629.101,359.238,352.894,358.173,423.925,215.576,284.373,173.13,121.614,106.161,54.081,36.748,18.609,18.981,19.369,0,20.051,20.336,20.786,300,8,50,1,3,0.326,0,11.57,9680.13,14.3,749.9,1,3.93,7.46,779.3,ON,82.434,100.664,84.091,82.047,1.804,6360.708,Long Term,MASIN,,,,,Normal Scan,
488,14/6/2020,09:04:29,27.4,100.6,43,6.90497E-08,1.85338E-05,,291.231,0,119.336,0,99.423,182.314,0,232.337,286.93,332.626,743.574,889.031,520.42,1008.779,761.118,899.428,1351.791,1283.841,1325.396,1540.627,1574.834,2226.508,1936.568,2539.593,3137.656,2869.099,3241.796,3927.351,4560.452,4357.38,5075.123,5565.88,6133.839,6451.215,6254.404,7175.239,8115.769,7941.5,8815.889,8688.475,9582.35,10019.036,9715.923,10778.07,10500.5,10525.135,10801.388,10541.418,10421.69,10400.631,9439.961,10124.367,9255.352,9341.059,9217.321,8783.003,8791.233,8457.558,8279.875,6863.268,7079.089,6582.549,6891.482,5774.026,5285.837,5131.874,4997.249,3936.164,3893.887,3675.225,3346.498,2957.018,2764.676,2931.396,2601.32,2298.634,2227.937,1855.173,2015.473,1772.788,1774.585,1355.262,1358.926,1303.209,1276.384,1110.488,1141.94,805.301,667.039,537.168,427.766,503.477,284.233,468.608,352.832,260.877,116.079,67.486,85.327,86.87,106.163,36.054,36.748,93.046,18.981,19.369,19.634,20.051,0,0,300,8,50,1,3,0.326,0,11.57,9680.13,14.3,749.9,1,3.93,7.46,779.3,ON,81.561,99.196,83.749,76.351,1.77,6197.627,Long Term,MASIN,,,,,Normal Scan,
