Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\170320b.1.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
20,17/3/2020,16:25:13,22.4,101.6,44.1,6.69284e-008,1.82958e-005,,1.000,1.000,3.000,2.000,6.000,4.000,10.000,10.000,13.000,14.000,18.000,16.000,26.000,15.000,26.000,30.000,28.000,34.000,26.000,23.000,23.000,27.000,28.000,23.081,31.991,36.734,26.195,30.000,43.000,35.000,35.000,27.226,34.774,30.298,29.779,34.923,32.000,38.564,43.436,38.000,28.000,33.632,38.368,41.000,29.415,40.415,29.169,39.762,44.312,33.926,38.000,40.000,42.000,45.295,35.705,51.484,61.013,42.503,52.000,49.010,30.990,43.000,42.000,45.000,35.000,37.000,37.954,40.046,40.917,36.083,36.000,27.000,29.000,17.000,25.505,8.495,15.000,20.978,8.022,7.000,7.000,6.000,9.000,5.000,2.000,3.000,3.000,1.000,3.000,2.000,1.000,1.000,2.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9624.19, 13.3,749.9,1.000,1.81,7.48,788.0,ON,52.715,74.041,55.500,25.029,2.127,3.685965e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
21,17/3/2020,16:31:13,22.4,101.6,44.1,6.69284e-008,1.82958e-005,,2.000,0.000,8.000,3.000,6.000,16.000,10.000,13.000,10.000,17.000,17.953,13.095,27.416,18.537,22.000,20.715,10.285,18.000,17.000,19.000,15.000,15.000,20.000,28.000,22.000,36.000,31.000,22.000,36.000,25.000,34.000,31.000,32.000,34.000,30.862,39.138,38.590,44.769,34.641,34.000,28.000,41.000,44.000,50.703,60.531,51.766,39.000,42.000,34.718,47.282,39.446,42.554,55.002,50.999,51.595,49.744,55.018,47.644,47.000,42.876,46.124,42.939,49.297,47.764,27.000,45.006,43.995,47.000,23.000,47.000,28.000,17.000,27.000,19.000,13.000,17.000,10.000,12.000,13.000,8.000,9.000,10.000,5.000,2.000,4.000,0.000,6.000,1.000,4.000,3.000,2.000,3.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.320,0.00,10.20,9624.68, 13.3,749.9,1.000,1.81,7.48,784.0,ON,58.467,74.937,56.913,66.117,2.119,3.634146e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
22,17/3/2020,16:37:13,22.5,101.6,44.1,6.69572e-008,1.83006e-005,,1.000,0.000,3.000,5.000,3.000,6.000,9.000,9.000,3.000,10.000,15.000,13.000,10.000,9.000,12.000,17.000,19.000,15.000,24.394,27.607,23.448,31.552,35.000,29.000,29.000,26.000,41.000,27.000,38.000,46.439,43.570,31.991,30.000,34.000,33.000,33.000,25.537,37.463,38.000,40.000,41.000,38.000,39.000,43.621,47.380,53.000,36.000,50.000,40.000,46.000,49.000,38.000,46.000,38.077,55.923,35.233,43.767,37.000,45.000,40.000,27.000,49.836,48.164,43.000,35.000,41.908,41.092,45.000,47.000,31.000,37.000,33.000,31.000,27.000,18.000,19.000,18.000,14.000,9.000,15.000,7.000,5.000,6.000,5.000,2.000,3.000,1.000,1.000,0.000,4.000,4.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9625.77, 13.3,749.9,1.000,1.81,7.48,786.7,ON,58.346,77.521,59.592,38.542,2.068,3.580348e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
23,17/3/2020,16:43:13,22.5,101.6,44.2,6.69572e-008,1.83006e-005,,1.000,3.000,4.000,6.000,6.000,9.000,11.000,15.000,12.000,11.792,13.208,15.000,19.000,20.000,24.000,21.000,34.000,26.965,30.338,42.697,32.000,22.000,36.000,36.000,28.000,32.000,39.954,27.046,47.000,35.000,49.000,43.000,41.000,40.821,54.927,42.554,45.698,38.000,52.000,51.000,54.000,52.000,36.000,36.000,40.000,45.000,38.546,32.894,36.067,53.493,49.000,50.000,44.847,42.154,40.440,44.560,43.000,54.000,55.000,48.000,49.000,46.000,30.185,48.815,41.000,32.000,41.000,43.652,40.348,33.000,32.000,27.000,19.000,25.000,35.000,15.000,20.000,24.810,6.589,8.602,9.000,8.000,8.000,1.000,6.000,5.000,6.000,5.000,4.000,3.000,4.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9626.27, 13.3,749.9,1.000,1.81,7.48,785.4,ON,51.601,73.126,54.992,26.896,2.108,4.120439e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
24,17/3/2020,16:49:13,22.5,101.6,44.2,6.69572e-008,1.83006e-005,,1.000,1.000,2.000,3.000,8.000,5.000,5.000,16.000,16.000,11.994,15.006,12.000,17.000,11.000,9.000,20.000,12.000,19.000,18.000,24.000,23.000,24.000,19.000,19.939,24.061,25.000,30.000,29.301,26.699,33.000,37.000,35.000,46.000,31.967,48.925,39.109,39.000,36.000,48.000,39.000,27.000,41.340,62.660,45.000,59.209,46.791,46.000,43.000,45.000,46.580,38.421,38.140,40.810,37.139,48.450,60.461,37.000,46.571,51.512,51.733,36.184,56.000,40.175,38.825,40.000,39.000,39.785,46.940,39.275,33.000,36.000,37.000,27.609,36.391,30.000,24.000,18.000,24.000,13.000,20.000,7.777,5.750,9.474,8.000,4.000,5.000,1.000,2.000,3.000,2.000,0.000,1.000,2.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9626.02, 13.3,749.9,1.000,1.81,7.48,788.1,ON,61.284,80.647,61.318,61.527,2.111,3.724274e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
25,17/3/2020,16:55:13,22.5,101.6,44.1,6.69572e-008,1.83006e-005,,1.000,2.000,5.000,8.000,9.281,8.719,11.000,15.000,13.000,22.000,21.000,14.000,23.000,34.000,25.899,31.102,29.000,25.000,30.394,34.660,42.947,38.000,31.621,43.380,28.000,34.000,36.000,30.000,41.000,41.719,32.281,35.000,37.000,48.000,42.000,36.000,49.000,43.000,39.000,44.000,43.000,61.001,41.000,44.000,49.297,43.703,44.000,37.994,44.006,46.000,47.000,42.087,58.913,49.000,55.490,52.511,48.250,62.750,57.037,51.963,75.710,47.291,52.000,50.000,64.000,59.000,36.747,49.630,45.623,55.000,47.000,30.000,35.000,32.000,27.000,33.000,26.000,20.000,13.000,14.000,11.000,10.000,9.000,5.000,5.000,5.000,4.000,6.000,2.000,2.000,2.000,1.000,0.000,2.000,1.000,1.000,2.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9626.52, 13.3,749.9,1.000,1.81,7.48,786.7,ON,54.552,76.204,56.592,27.881,2.168,4.568597e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
26,17/3/2020,17:01:13,22.5,101.6,44.2,6.69572e-008,1.83006e-005,,2.000,3.000,8.000,11.000,9.000,17.000,16.000,18.000,31.000,23.000,27.000,21.000,29.000,23.000,22.000,29.000,18.000,22.000,22.000,20.000,19.000,25.000,33.000,30.000,34.000,41.000,32.000,34.000,55.885,50.116,40.780,53.970,35.250,49.000,50.605,42.395,47.329,49.865,61.704,42.102,47.690,51.310,46.000,47.000,49.000,37.000,56.430,56.571,45.000,57.000,52.000,50.000,38.743,57.144,44.114,48.087,52.913,60.000,50.901,43.099,60.580,45.421,55.010,58.991,43.000,42.793,45.207,33.579,36.421,51.000,39.000,33.000,38.483,36.362,30.155,25.000,22.000,20.000,22.000,14.986,3.014,6.000,9.000,5.000,3.000,4.000,3.000,2.000,4.000,2.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.20,9626.27, 13.3,749.9,1.000,1.81,7.47,782.7,ON,51.972,72.621,53.991,18.106,2.163,4.584316e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
27,17/3/2020,17:07:13,22.4,101.6,44.1,6.69284e-008,1.82958e-005,,1.000,1.000,2.000,4.000,4.000,4.000,6.000,4.000,6.000,8.361,8.639,10.000,9.000,10.000,10.000,16.000,18.000,12.000,13.000,16.000,26.000,19.000,26.000,36.000,27.000,28.000,29.000,22.000,32.000,38.000,39.000,38.000,39.084,35.284,35.632,45.000,34.000,55.769,40.231,48.000,41.500,33.515,45.022,45.963,51.000,54.000,54.000,47.934,56.066,41.000,34.000,42.506,50.494,46.000,52.000,39.000,37.000,41.910,37.090,43.143,59.857,43.000,53.000,36.000,43.000,37.000,50.000,52.999,35.001,34.000,48.000,37.000,39.000,36.000,30.000,28.000,25.527,21.473,12.638,17.362,13.000,7.000,4.000,5.000,3.000,7.000,5.000,3.000,2.000,3.000,2.000,3.000,1.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.314,0.00,10.21,9623.69, 13.3,749.9,1.000,1.81,7.49,792.1,ON,64.476,84.538,65.272,51.397,2.063,3.704221e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
28,17/3/2020,17:13:13,22.4,101.6,44.0,6.69284e-008,1.82958e-005,,0.000,1.000,3.000,4.000,3.000,1.000,3.000,6.000,5.000,10.000,8.000,9.000,12.000,10.000,5.000,11.902,11.098,11.168,13.342,23.138,16.352,17.000,18.000,22.000,20.000,33.000,19.191,24.809,27.000,29.000,30.000,32.000,46.000,45.000,36.000,35.561,40.897,40.543,33.000,39.000,39.000,43.000,43.000,46.000,39.000,47.000,32.000,48.000,51.000,42.000,43.000,31.294,43.706,51.000,39.000,47.000,38.000,51.000,38.467,33.533,36.000,48.000,44.319,51.682,50.000,51.082,44.835,44.084,41.000,40.000,35.171,35.829,47.000,37.000,37.000,29.000,27.415,21.585,12.534,18.466,11.000,6.000,7.000,6.000,2.000,5.000,1.000,4.000,5.000,1.867,1.133,0.000,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9625.42, 13.3,749.9,1.000,1.81,7.48,786.6,ON,67.496,87.864,68.113,42.935,2.065,3.412044e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
29,17/3/2020,17:19:13,22.3,101.6,43.9,6.68996e-008,1.82911e-005,,1.000,2.000,1.000,4.000,2.000,7.000,4.000,2.000,6.000,4.000,11.000,14.000,3.000,6.000,7.000,19.000,12.000,8.000,18.000,17.000,13.000,25.326,15.674,25.000,38.000,20.000,28.000,31.000,29.000,41.000,36.276,47.976,41.749,33.000,46.000,44.000,41.000,43.000,53.000,56.899,39.101,47.000,40.927,53.042,50.030,53.000,45.000,37.000,44.171,44.829,45.000,46.000,43.000,51.000,49.849,44.151,50.000,49.000,60.000,45.000,46.000,42.170,48.831,51.911,53.090,41.000,48.049,50.952,50.007,41.993,42.289,41.711,42.000,29.000,32.000,23.000,17.000,20.000,17.617,10.383,21.000,12.000,12.000,7.000,5.000,5.000,4.000,1.000,0.000,2.000,6.000,1.000,2.000,0.000,2.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.21,9622.60, 13.3,749.9,1.000,1.81,7.48,785.2,ON,65.983,86.533,67.608,55.232,2.037,3.700736e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
30,17/3/2020,17:25:14,22.3,101.6,43.9,6.68996e-008,1.82911e-005,,0.000,3.000,3.000,5.000,6.000,5.000,7.000,5.000,4.000,12.000,7.000,14.000,18.000,10.000,15.000,10.000,11.920,13.080,18.000,17.948,25.052,20.000,17.000,18.000,30.000,27.000,28.000,31.000,37.000,34.000,37.505,33.495,32.000,32.404,42.264,40.331,57.000,40.826,51.174,36.194,51.377,49.011,43.418,54.155,41.846,57.682,33.318,43.028,53.972,48.000,45.147,41.853,45.000,60.000,40.000,35.000,29.000,44.000,48.000,39.000,42.000,60.000,46.586,53.414,41.000,33.000,36.000,37.000,53.000,57.647,54.743,46.866,47.745,37.000,31.000,25.000,20.000,19.000,19.000,14.000,9.000,7.000,3.000,6.000,4.000,8.453,10.547,2.000,1.000,0.000,1.000,3.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,300,4,50,1,3.000,0.316,0.00,10.21,9622.35, 13.3,749.9,1.000,1.81,7.48,789.3,ON,63.635,84.584,64.893,49.581,2.091,3.755672e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
31,17/3/2020,17:31:14,22.3,101.6,43.9,6.68996e-008,1.82911e-005,,0.000,2.000,4.000,1.000,3.000,5.000,3.000,4.000,4.000,11.000,4.000,8.000,9.000,7.000,6.000,12.000,16.000,10.000,14.000,22.000,21.790,31.210,27.000,32.000,41.000,44.000,47.427,59.573,44.527,43.607,43.296,39.375,57.237,48.960,48.000,49.820,50.180,47.000,36.000,37.000,37.000,35.518,48.482,40.000,42.000,42.000,49.000,36.971,58.029,53.000,46.000,36.555,47.809,37.636,48.000,49.000,50.000,67.000,55.000,56.000,55.000,52.000,57.000,49.982,68.018,50.000,62.124,53.877,52.000,50.181,31.175,25.644,45.000,42.000,39.001,33.000,31.000,14.000,12.000,15.294,9.706,20.000,6.000,4.000,4.000,3.000,6.000,4.000,5.000,4.000,2.000,2.000,1.000,2.000,4.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.21,9623.09, 13.3,749.9,1.000,1.81,7.48,787.9,ON,63.711,85.161,66.284,35.866,2.038,4.069511e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
32,17/3/2020,17:37:13,22.4,101.6,43.9,6.69284e-008,1.82958e-005,,1.000,1.000,3.000,6.000,3.000,7.000,8.000,7.000,8.299,10.701,12.000,11.000,13.000,10.000,10.000,22.000,11.000,20.000,17.000,16.000,19.000,18.000,21.000,22.000,28.000,31.000,26.000,32.000,28.441,30.559,34.000,38.000,54.000,53.000,39.000,39.000,48.868,34.765,55.368,52.000,42.370,59.010,57.620,45.000,69.000,51.475,62.454,56.892,52.441,56.740,38.000,51.000,46.209,50.137,73.655,53.000,56.000,56.000,58.000,66.001,46.000,53.000,39.000,64.850,60.150,50.000,41.000,56.000,43.953,47.107,39.941,50.000,45.000,25.000,39.535,23.465,29.471,17.529,23.000,19.000,16.000,16.643,8.357,9.000,7.000,8.000,2.000,3.000,2.000,2.000,4.000,3.000,3.000,1.000,2.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9624.68, 13.3,749.9,1.000,1.81,7.48,789.4,ON,66.871,86.823,66.842,66.117,2.083,4.164185e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
33,17/3/2020,17:43:13,22.4,101.6,43.9,6.69284e-008,1.82958e-005,,1.000,1.000,3.000,4.000,9.000,6.000,6.000,8.000,8.688,6.312,11.000,15.000,5.000,10.000,12.000,18.000,12.000,10.000,19.000,14.000,21.000,25.000,15.000,27.000,25.000,27.000,28.000,27.000,32.970,39.030,18.000,35.851,41.641,36.508,35.000,43.000,44.000,45.000,50.578,55.924,41.497,43.997,42.003,52.580,56.421,58.119,55.881,55.000,55.794,64.206,60.000,51.000,53.898,40.102,54.000,56.000,55.000,56.001,58.052,51.948,48.000,52.000,60.154,46.847,53.000,51.000,48.000,42.000,52.000,43.000,51.000,45.000,51.184,36.766,33.050,29.000,35.304,21.697,26.000,23.065,12.936,6.000,18.000,7.000,7.000,3.000,3.000,2.000,1.000,1.000,4.000,0.000,2.392,1.608,3.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.322,0.00,10.20,9624.93, 13.3,749.9,1.000,1.81,7.47,781.3,ON,69.543,88.725,68.287,79.148,2.092,3.970078e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
34,17/3/2020,17:49:13,22.3,101.6,43.8,6.68996e-008,1.82911e-005,,1.000,2.000,4.000,3.000,8.000,10.000,4.000,8.000,9.000,4.000,7.000,7.000,6.000,11.000,7.000,12.000,11.655,19.345,18.000,13.000,16.000,20.000,27.980,21.020,18.000,23.000,36.000,37.000,28.000,41.000,43.000,41.402,35.598,45.000,47.000,35.820,74.181,50.000,55.000,71.000,53.012,55.989,58.000,56.000,65.000,55.000,57.000,61.000,64.000,57.001,69.001,53.000,60.364,53.636,58.000,45.687,53.313,61.000,51.000,44.204,62.797,60.000,50.545,39.455,54.001,56.000,59.124,40.877,52.000,50.001,60.356,42.239,52.405,40.000,46.636,42.442,18.923,25.000,20.000,18.000,16.947,8.053,11.000,10.400,4.600,13.000,6.000,4.000,2.000,5.000,2.000,3.000,0.000,3.000,1.000,2.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.21,9621.61, 13.3,749.9,1.000,1.81,7.48,787.9,ON,68.241,88.505,69.023,49.581,2.049,4.293901e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
35,17/3/2020,17:55:13,22.3,101.6,43.8,6.68996e-008,1.82911e-005,,0.000,6.000,5.000,2.000,2.000,6.000,6.000,3.000,8.000,11.000,11.000,8.000,6.000,18.000,16.000,17.000,21.000,13.000,15.000,23.000,23.000,17.000,35.895,22.105,21.000,34.000,29.000,28.000,27.448,27.552,38.000,38.000,48.000,45.000,45.382,46.368,52.171,46.769,40.310,45.000,58.000,62.000,44.961,61.071,50.969,67.000,67.000,65.827,62.173,47.000,57.039,61.961,55.312,47.688,58.000,58.639,53.666,69.618,55.508,58.570,64.001,71.000,61.503,46.497,64.000,54.256,45.745,61.000,63.042,44.104,47.853,51.562,45.438,41.000,58.000,38.000,25.070,16.930,13.000,18.000,17.000,7.689,11.311,11.000,10.000,4.000,3.000,7.000,0.000,6.000,5.000,2.000,0.000,0.000,3.000,0.000,1.000,0.000,1.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.21,9622.85, 13.3,749.9,1.000,1.81,7.48,786.6,ON,69.495,87.922,68.360,68.539,2.067,4.358499e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
36,17/3/2020,18:01:13,22.3,101.6,43.7,6.68996e-008,1.82911e-005,,0.000,2.000,1.000,5.000,7.347,8.653,5.000,8.000,5.000,8.000,12.000,11.000,13.000,13.998,21.002,20.000,18.470,18.530,24.000,24.000,39.000,19.413,27.587,21.139,30.862,31.000,21.346,50.654,46.000,30.000,54.000,46.000,47.000,47.000,44.000,44.000,53.841,52.160,76.000,62.000,62.000,74.001,63.990,65.010,64.000,58.127,55.873,58.000,57.227,55.773,69.040,44.965,70.996,70.000,58.000,57.639,60.362,47.000,55.000,70.000,46.000,63.212,51.788,55.000,48.000,45.000,48.086,60.914,47.127,48.873,52.000,37.000,36.000,29.000,33.000,33.048,27.952,19.000,17.000,17.000,14.000,8.000,13.000,12.000,13.000,9.000,2.000,4.000,4.000,3.000,6.000,2.000,0.000,0.000,0.000,2.000,2.000,1.000,0.000,2.000,0.000,3.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.318,0.00,10.21,9622.60, 13.3,749.9,1.000,1.81,7.48,786.6,ON,62.816,83.783,64.535,53.280,2.058,4.605436e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
37,17/3/2020,18:07:13,22.2,101.6,43.7,6.68708e-008,1.82863e-005,,1.000,3.000,3.000,6.000,9.000,7.000,11.000,6.000,8.000,14.000,11.000,18.000,8.000,16.279,16.721,15.000,14.000,12.000,22.000,18.000,21.000,19.718,20.485,29.797,29.448,33.742,48.811,32.000,42.000,44.757,40.920,45.323,38.000,40.000,49.040,55.118,40.842,48.000,40.000,49.000,53.771,65.229,47.320,49.681,61.778,63.222,76.000,59.000,48.548,50.452,53.000,54.631,57.369,57.000,49.000,67.001,45.949,50.694,61.358,36.000,47.740,49.261,39.000,59.000,43.000,46.000,44.000,53.000,42.000,52.743,43.257,42.000,31.000,39.000,29.796,21.204,25.000,23.000,8.000,17.000,17.000,14.000,9.000,7.000,6.000,8.000,5.000,1.000,4.000,2.000,4.000,6.000,3.000,1.000,2.000,0.000,2.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.21,9620.76, 13.3,749.9,1.000,1.81,7.48,789.2,ON,62.689,82.664,63.083,71.050,2.094,4.306054e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
38,17/3/2020,18:13:13,22.1,101.6,43.7,6.68420e-008,1.82815e-005,,0.000,0.000,1.000,4.000,2.000,5.000,5.000,4.000,5.000,6.000,6.000,5.000,4.000,7.000,8.000,7.000,11.000,11.000,13.000,21.000,12.000,16.000,19.000,27.000,26.345,22.655,22.000,26.000,37.000,38.314,40.686,53.206,38.045,53.750,47.001,61.000,47.000,48.000,60.000,32.000,65.000,58.796,34.204,52.000,54.914,48.086,54.000,55.274,56.726,45.304,64.697,53.730,65.271,56.000,57.258,52.743,46.007,49.993,50.000,55.503,53.928,54.570,42.000,47.000,51.000,44.000,33.388,42.925,47.688,50.000,40.000,35.000,42.000,30.000,29.000,27.000,15.000,24.000,14.835,10.165,16.000,12.000,10.000,10.000,10.000,5.000,2.000,6.000,2.000,4.000,2.000,3.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.21,9619.42, 13.3,749.9,1.000,1.81,7.48,785.1,ON,67.975,86.631,69.150,47.829,1.967,3.808703e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
39,17/3/2020,18:19:13,22.0,101.6,43.7,6.68132e-008,1.82767e-005,,0.000,1.000,5.000,2.000,4.000,4.000,7.000,4.000,8.000,5.000,11.760,8.240,10.000,7.000,6.000,15.000,14.000,14.430,15.366,11.204,20.000,32.000,28.000,19.000,35.409,20.755,18.836,32.000,39.784,37.217,39.432,51.568,32.356,50.644,43.210,48.790,51.000,38.000,55.499,37.931,46.571,43.935,50.065,50.525,46.475,61.000,55.000,44.425,50.316,46.259,50.001,40.000,54.000,60.000,35.000,52.000,60.000,50.426,53.574,37.000,55.000,48.000,45.000,56.000,51.000,51.700,45.820,52.481,40.453,48.547,43.000,29.000,38.220,48.780,36.938,27.062,26.000,21.000,17.000,11.000,14.000,10.000,14.000,4.000,4.000,3.000,8.000,3.000,3.000,5.000,1.000,0.000,2.000,2.000,1.000,0.000,1.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.320,0.00,10.21,9616.84, 13.3,749.9,1.000,1.81,7.48,783.6,ON,66.207,85.857,67.017,41.418,2.042,3.858912e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
40,17/3/2020,18:25:13,22.0,101.6,43.7,6.68132e-008,1.82767e-005,,1.000,3.000,3.000,5.000,3.000,6.000,4.000,9.000,5.329,7.671,6.000,10.000,12.000,11.264,9.736,11.000,10.000,14.000,15.000,11.000,15.000,12.000,18.000,24.000,18.000,31.328,31.672,28.021,40.919,27.060,37.868,33.985,35.146,38.000,51.000,39.000,46.000,36.000,64.633,50.368,61.000,53.000,54.000,55.001,59.000,55.186,52.814,36.000,39.000,60.000,49.664,42.461,49.875,43.135,45.865,35.001,54.000,42.000,40.040,48.960,38.000,45.000,46.000,44.495,38.578,52.928,44.595,39.406,28.000,40.000,53.776,47.224,42.000,36.000,27.000,35.000,31.895,16.105,13.000,12.000,11.000,14.000,7.000,12.000,3.578,6.422,1.000,2.000,2.000,3.000,3.000,4.000,4.000,1.285,0.715,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.21,9616.60, 13.3,749.9,1.000,1.81,7.48,786.3,ON,64.848,86.263,66.828,53.280,2.059,3.725013e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
41,17/3/2020,18:31:13,21.9,101.6,43.8,6.67844e-008,1.82719e-005,,0.000,0.000,3.000,2.000,2.000,4.000,10.000,6.000,4.184,9.816,6.000,18.000,12.000,12.000,6.000,12.000,11.000,17.000,17.000,10.000,14.000,16.000,18.000,17.000,21.000,14.000,26.000,31.022,27.978,26.000,39.000,28.000,41.000,39.000,44.000,35.363,47.637,33.000,41.000,45.000,47.229,50.771,33.000,46.000,38.000,44.275,40.725,33.000,46.000,44.000,34.765,35.235,40.000,55.000,47.000,49.000,38.000,47.000,45.000,37.000,39.000,50.880,49.121,42.595,42.405,36.000,52.000,51.000,38.000,33.000,43.860,33.140,37.000,45.000,37.000,33.984,24.016,22.000,15.000,16.000,16.000,8.000,7.000,4.000,5.000,4.000,3.000,6.000,8.000,3.000,0.000,2.000,1.000,0.000,0.000,0.000,1.000,2.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,300,4,50,1,3.000,0.320,0.00,10.21,9615.25, 13.3,749.9,1.000,1.81,7.48,783.6,ON,66.833,88.660,67.995,49.581,2.094,3.431026e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
