Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\2800720.2.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3775 Low Flow,Detector S/N,3775141101, 
Detector Sample Flow (L/min),0.30,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
231,29/7/2020,11:24:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,86.679,124.534,39.797,152.912,184.233,213.084,342.299,636.046,723.631,614.740,807.592,1112.935,860.084,938.628,1040.067,1235.012,1278.024,1281.224,1165.855,1359.264,1232.031,1700.518,1637.753,1841.859,2170.765,2383.168,2229.131,2709.436,2545.741,2751.782,2654.964,2808.020,3554.604,2959.652,3205.240,3445.499,3089.215,3137.086,3465.885,3212.744,3078.757,2687.530,2932.053,2598.363,2521.622,2386.796,2310.679,2237.956,2571.328,2682.892,2879.368,2893.832,2933.775,2840.324,2443.893,2438.147,1889.464,1766.721,1261.270,1201.088,1034.002,1150.740,965.007,875.322,831.754,866.945,678.000,667.684,738.171,610.712,786.732,664.766,632.627,591.647,629.100,564.062,436.643,559.557,384.372,219.432,268.629,258.300,275.342,176.860,127.528,116.448,52.259,79.559,67.306,40.794,41.430,28.059,14.255,14.489,0.000,29.790,15.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.860,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,756.9,ON,55.363,69.277,57.472,42.935,1.818,2.047155e+003,,MASIN,,,,,Normal Scan,
232,29/7/2020,11:30:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,0.000,82.780,39.681,76.233,257.175,637.389,580.219,1019.854,666.799,1225.899,1125.455,1286.628,1493.835,1176.564,1388.695,1283.194,1382.784,1227.652,1504.403,1377.517,1633.588,1842.609,1551.676,1932.582,1900.397,2080.784,2307.882,2265.142,2783.696,2514.983,2909.382,2803.501,3161.721,2888.491,3015.525,2930.287,3036.449,2813.649,2582.816,2650.354,3062.963,2656.898,2715.908,2587.576,2081.871,2383.754,2509.007,2194.373,2834.697,2938.327,2504.635,2995.107,3028.656,3159.252,2595.619,2323.221,2022.593,1806.690,1558.219,1118.980,1085.602,1004.208,944.055,809.607,831.924,651.910,638.685,735.304,778.403,629.030,483.047,689.904,649.085,451.114,615.643,386.652,383.514,341.657,366.790,411.830,255.090,295.340,274.537,100.769,119.439,55.518,82.117,66.106,67.111,13.559,27.540,27.976,14.214,0.000,14.605,14.852,0.000,0.000,0.000,0.000,32.245,16.424,0.000,17.063,0.000,0.000,0.000,18.376,18.635,0.000,19.323,0.000,300,6,50,1,3.000,0.344,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,755.7,ON,54.773,67.838,55.698,42.935,1.852,2.046179e+003,,MASIN,,,,,Normal Scan,
233,29/7/2020,11:36:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,0.000,0.000,39.797,114.684,110.540,142.056,273.839,494.915,445.826,952.844,831.693,847.057,1170.787,1106.539,1040.068,1351.070,1046.196,1539.031,1531.655,1366.670,1437.133,1494.898,1945.594,2215.958,1936.477,2454.996,2333.078,2592.605,2716.051,2981.705,2770.353,3132.732,3301.030,2898.060,3220.140,3817.028,3060.559,3147.490,3244.153,3198.992,3027.964,3097.181,3163.793,2692.857,2977.869,2478.585,2547.331,2548.229,2934.750,3165.494,2881.460,2603.243,2838.009,2625.209,2483.181,2311.554,1656.948,1663.775,1537.030,1507.500,1065.226,1061.616,963.859,1078.351,821.160,789.099,595.883,895.488,769.375,647.546,661.631,641.461,494.593,667.714,587.663,705.079,420.361,445.030,396.377,375.707,379.554,234.052,262.822,126.328,178.539,103.509,130.648,53.040,53.845,54.392,13.810,56.116,42.765,14.489,0.000,14.895,0.000,15.416,0.000,0.000,16.170,32.945,0.000,0.000,0.000,0.000,0.000,18.430,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.00, 13.3,749.9,1.000,2.79,7.42,756.9,ON,55.722,69.391,57.620,47.829,1.810,2.108301e+003,,MASIN,,,,,Normal Scan,
234,29/7/2020,11:42:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,43.340,41.511,39.797,76.456,184.233,177.571,273.839,329.946,541.371,461.058,540.262,883.530,804.581,1093.646,1201.806,884.746,1378.030,1325.926,1028.702,1492.972,1489.079,1814.730,1692.787,1859.809,2170.847,2406.516,2133.278,2806.940,3148.037,3176.469,3135.379,3295.824,3610.107,3220.714,3428.327,3444.934,4142.546,3413.072,3802.849,3505.830,3614.721,3666.772,3285.775,2820.545,2772.508,2611.370,3061.554,2664.294,2919.127,3188.258,3446.299,3538.159,3331.424,2957.294,2852.017,2397.877,2368.010,1811.376,1590.999,1688.850,1529.870,1139.462,1297.164,1197.337,1112.957,897.943,926.568,1123.408,899.236,841.592,893.212,751.114,765.653,846.886,710.630,562.705,615.020,428.595,480.478,352.742,402.303,197.465,212.760,204.709,86.664,38.816,91.452,159.120,26.922,13.598,27.620,28.058,14.255,0.000,29.296,0.000,30.302,15.416,0.000,15.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,756.9,ON,57.683,71.288,59.812,49.581,1.789,2.282124e+003,,MASIN,,,,,Normal Scan,
235,29/7/2020,11:48:12,25.7,101.2,34.7,6.81479e-008,1.84531e-005,,0.000,0.000,159.194,0.000,73.697,0.000,171.158,329.966,445.852,706.981,667.643,1060.760,1291.198,831.399,1092.152,1551.310,1192.246,1444.402,1508.850,1805.015,2025.445,1931.767,1535.746,2180.994,2023.294,2160.583,2309.237,2725.433,2690.113,2616.504,2964.343,3115.988,2962.842,3373.034,3735.762,3471.422,3590.391,3321.024,3486.526,3059.855,3213.521,3252.860,2553.708,2784.850,2987.647,2457.139,2124.667,2466.691,2786.068,3124.589,2959.532,3203.808,2993.848,2351.637,2849.012,2848.876,2268.446,1795.676,1898.079,1421.669,1504.943,1321.027,1019.363,1157.398,1026.201,954.652,947.026,784.287,837.315,863.470,935.503,744.590,743.668,607.331,747.131,574.322,572.371,601.286,492.509,436.333,354.680,308.563,287.718,151.753,102.029,60.069,122.260,106.088,53.848,40.796,69.054,0.000,0.000,0.000,14.649,0.000,15.152,0.000,15.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.431,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,56.667,71.141,59.062,46.138,1.818,2.196031e+003,,MASIN,,,,,Normal Scan,
236,29/7/2020,11:54:12,25.7,101.2,34.8,6.81479e-008,1.84531e-005,,0.000,0.000,39.799,76.460,153.253,360.289,503.091,329.966,700.629,860.693,683.219,860.292,1090.855,796.122,884.120,975.812,1143.584,1420.718,1234.518,1671.300,1551.151,1869.092,1902.886,2062.274,2337.268,2511.465,3140.441,2312.744,3005.284,2661.767,3329.491,3316.793,3517.035,3546.327,3504.511,3582.479,3855.051,3661.974,3419.968,3589.336,3049.667,3386.097,3145.529,2659.409,2602.119,2343.669,2349.867,2268.884,2464.283,2758.011,2685.160,3136.021,2688.489,2938.773,2229.007,2477.574,2327.270,1903.714,1467.304,1745.635,1507.322,1241.061,1208.199,957.445,1359.049,1144.026,793.524,1002.694,747.718,714.851,638.869,744.592,759.210,765.716,711.422,727.864,448.467,685.434,701.899,351.485,426.482,370.993,201.143,126.338,191.306,129.396,117.589,53.042,80.772,54.396,27.622,56.120,14.256,28.979,43.947,44.688,0.000,30.833,15.691,31.951,0.000,0.000,0.000,0.000,0.000,0.000,18.052,0.000,0.000,19.099,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,55.539,71.411,58.819,49.581,1.832,2.224720e+003,,MASIN,,,,,Normal Scan,
237,29/7/2020,12:00:12,25.7,101.2,34.8,6.81479e-008,1.84531e-005,,0.000,41.513,159.194,152.920,552.735,568.250,1038.160,1118.520,916.358,1998.066,1819.086,2172.671,1942.222,1770.079,1782.911,1512.212,1581.574,2110.335,2283.367,1988.084,1675.905,1796.587,2279.661,2655.939,2215.462,2701.564,2559.535,2678.844,2745.318,2820.325,3096.185,2960.415,3411.673,3463.250,2884.901,3776.030,3076.618,3048.472,3446.748,3342.909,2740.266,2633.905,2792.661,2595.115,2674.130,2519.805,2626.366,3057.902,2795.136,3123.771,2970.452,3030.352,2819.919,2782.035,2705.958,2706.495,2409.500,1951.188,2049.511,1774.634,1522.617,1104.669,1341.355,1074.391,1026.121,995.929,965.523,1018.561,939.165,799.923,885.196,710.231,713.174,677.760,694.142,681.623,590.097,476.251,590.020,410.658,304.961,284.673,237.802,189.503,191.304,38.818,130.656,66.303,94.236,54.396,27.622,42.090,14.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,53.202,67.441,54.538,47.829,1.904,2.403352e+003,,MASIN,,,,,Normal Scan,
238,29/7/2020,12:06:12,25.7,101.2,34.8,6.81479e-008,1.84531e-005,,0.000,0.000,0.000,0.000,221.091,142.063,273.853,362.964,509.544,553.296,475.276,544.854,1082.102,777.756,858.118,975.816,1089.692,1307.447,1028.774,1091.931,1616.927,1127.408,1672.452,2133.650,2039.566,2241.720,2409.056,2646.111,2498.319,2850.992,2885.588,2936.314,2835.818,2931.433,3631.925,3011.330,3022.816,2738.399,3203.249,2915.036,2761.931,2405.892,2548.756,2105.585,2327.153,2619.923,2395.465,2341.829,2885.829,2730.330,2226.659,2722.444,2896.643,2620.539,2481.085,2316.319,2470.169,2029.551,1566.351,1449.342,1637.003,1217.486,1129.024,969.922,992.260,879.329,853.239,827.772,658.049,856.743,867.398,647.898,759.189,684.500,827.955,666.273,533.939,637.798,641.831,557.540,428.066,406.427,313.637,252.823,229.565,116.456,144.441,105.352,70.677,23.797,55.243,14.030,0.000,57.958,0.000,0.000,15.152,0.000,0.000,15.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,57.867,74.011,60.973,46.138,1.838,2.025613e+003,,MASIN,,,,,Normal Scan,
239,29/7/2020,12:12:12,25.8,101.2,34.7,6.81768e-008,1.84579e-005,,0.000,0.000,39.917,191.724,110.875,463.097,721.015,827.391,1181.842,1130.314,933.654,1078.170,904.816,1371.843,1330.128,1179.482,1195.792,1116.217,1123.522,1054.491,1466.435,1654.307,1431.949,1607.428,1784.173,1827.129,2410.328,2427.936,2461.779,2197.532,2971.869,2517.909,2903.391,3098.117,3106.979,2917.717,2882.209,2532.755,2613.544,2422.113,2468.573,2550.035,2342.073,2035.137,2151.034,2197.148,2169.256,2358.147,2452.826,2521.330,2636.010,2046.108,2731.895,2796.354,2646.417,2132.722,1932.588,1760.583,1570.751,1817.512,1171.674,1171.336,1052.181,927.551,1006.542,854.069,848.244,739.449,763.122,741.210,526.342,576.451,747.910,639.994,701.112,624.700,461.646,515.818,528.155,425.081,280.409,360.740,400.715,203.741,166.290,168.712,78.626,66.501,67.511,68.197,55.409,14.072,57.194,58.131,0.000,0.000,0.000,0.000,15.738,16.023,0.000,0.000,0.000,0.000,0.000,17.741,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.12,9673.86, 13.3,749.9,1.000,2.79,7.43,758.3,ON,55.933,71.481,57.930,46.138,1.894,1.962886e+003,,MASIN,,,,,Normal Scan,
240,29/7/2020,12:18:12,25.8,101.2,34.6,6.81768e-008,1.84579e-005,,0.000,41.515,119.402,305.855,184.248,319.667,376.574,461.967,318.479,755.069,666.513,716.953,693.678,911.894,988.173,1100.972,924.628,1183.995,1143.123,1227.741,1334.676,1503.346,1366.558,1477.979,1985.251,1937.653,2503.325,2338.141,2835.267,2616.592,2749.834,3471.659,3342.423,3457.573,3504.695,3351.888,3304.032,3316.570,2985.898,3013.448,3140.596,2713.150,2852.811,2564.768,2309.168,2709.841,2700.713,2626.263,2525.032,2933.733,2699.456,2622.328,2878.986,2272.026,2661.377,2722.066,2385.291,2319.374,1938.804,1938.495,1512.434,1469.952,1246.099,979.168,1206.578,1183.797,1116.624,859.443,724.203,741.371,883.155,817.240,629.047,790.833,781.649,678.100,570.875,488.170,600.656,412.113,560.622,285.923,262.850,164.247,153.050,142.342,91.462,79.568,29.494,24.604,41.435,56.123,42.770,14.490,58.599,29.794,30.306,15.418,15.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9674.10, 13.3,749.9,1.000,2.79,7.42,757.1,ON,58.377,73.774,61.005,46.138,1.834,2.127216e+003,,MASIN,,,,,Normal Scan,
241,29/7/2020,12:24:12,25.9,101.2,34.6,6.82058e-008,1.84626e-005,,43.346,83.035,0.000,114.702,147.409,177.597,342.351,264.011,541.442,522.607,683.285,774.340,887.973,938.756,1040.229,1301.230,1022.033,1255.104,1028.865,1448.615,1410.075,1557.655,1611.413,1653.392,1756.911,2253.938,2058.814,1757.766,2646.342,2547.658,2274.540,2677.621,2698.634,2681.499,2863.003,2828.177,2488.287,2332.355,2680.888,2135.550,2572.080,2432.422,1874.901,1982.502,2604.277,2711.093,2998.979,3473.677,3519.974,3153.013,3227.879,3084.425,2641.451,2459.370,2383.141,2514.399,2555.544,2586.480,2258.543,2074.626,1768.162,1653.478,1088.264,1173.027,890.886,1082.381,860.786,912.957,675.982,606.022,598.015,601.278,604.511,668.381,683.447,601.766,566.550,654.906,429.975,414.654,400.410,262.489,237.829,290.606,255.102,90.589,91.467,79.573,13.463,13.601,27.625,14.031,57.029,0.000,14.650,0.000,15.153,15.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9675.66, 13.3,749.9,1.000,2.79,7.42,757.2,ON,62.788,74.348,61.724,76.351,1.835,2.016480e+003,,MASIN,,,,,Normal Scan,
242,29/7/2020,12:30:12,25.9,101.2,34.6,6.82058e-008,1.84626e-005,,0.000,83.035,39.803,191.169,331.670,532.793,513.532,565.051,601.221,707.053,891.247,1089.818,971.216,751.007,1170.257,850.805,1157.731,1075.658,1532.748,1291.749,1509.224,1712.187,1407.474,1563.201,1767.623,2294.066,2038.088,2091.182,2232.517,2139.608,2436.285,2617.856,2570.281,2827.204,2765.526,2715.046,2869.983,2541.489,2592.482,2402.791,2508.131,2253.469,2563.453,2791.226,2870.402,3093.506,3116.334,3247.764,3184.745,3605.157,3248.563,2957.066,2786.597,3030.871,2522.292,2885.715,2593.281,2573.835,2645.517,1903.096,1930.765,1411.562,1516.120,1127.969,1150.266,732.859,890.534,860.205,879.954,923.111,775.831,618.646,604.425,550.653,594.231,570.079,504.584,414.337,491.918,448.499,391.412,317.723,303.678,214.795,193.575,178.886,78.403,92.834,80.783,54.401,41.437,0.000,42.772,14.491,14.650,14.898,0.000,30.837,15.693,15.977,0.000,16.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9675.66, 13.3,749.9,1.000,2.79,7.42,757.2,ON,63.229,74.307,61.407,79.148,1.853,2.108328e+003,,MASIN,,,,,Normal Scan,
243,29/7/2020,12:36:12,25.9,101.2,34.5,6.82058e-008,1.84626e-005,,43.346,0.000,318.420,305.871,737.060,1136.636,924.361,1262.140,1616.530,1767.689,1945.958,1950.282,2261.391,1891.109,1950.458,2127.002,1946.727,1676.801,2223.123,2115.820,1546.493,1864.665,1652.203,1642.383,2101.375,2324.735,2230.623,2709.149,2768.594,2658.466,2653.095,2257.424,3102.723,3148.576,2843.469,3023.918,2839.624,3135.321,2756.830,3010.951,2954.941,2777.786,2533.426,2845.033,3600.357,3216.660,3472.459,3497.999,3352.768,3549.087,3008.396,3102.852,3223.115,3083.937,3170.439,2566.174,2990.426,2472.047,2156.018,2121.884,1463.059,1403.157,1109.999,1105.352,935.988,961.990,861.232,795.436,848.731,647.664,496.410,738.759,609.775,649.781,524.317,605.436,657.946,556.605,480.545,491.860,421.050,308.595,373.139,217.209,229.587,142.348,143.734,39.789,80.780,68.001,13.812,14.031,42.772,14.491,0.000,59.590,0.000,15.418,0.000,31.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9675.66, 13.3,749.9,1.000,2.79,7.42,757.2,ON,56.040,68.300,54.988,66.117,1.927,2.442617e+003,,MASIN,,,,,Normal Scan,
244,29/7/2020,12:42:12,26.0,101.2,34.5,6.82347e-008,1.84674e-005,,0.000,124.559,79.609,229.415,294.833,319.697,753.217,726.026,796.279,922.303,980.421,745.693,1165.508,1180.225,1073.693,1319.193,1714.952,1315.001,1760.636,1515.533,1423.071,1486.102,1771.344,2125.695,2124.849,2120.845,2381.018,3078.265,2767.911,2791.931,2757.551,2965.979,3271.721,3020.692,3302.736,3070.032,3009.194,2856.461,3072.341,2497.270,2592.533,3104.247,2807.509,2869.584,3070.892,3223.996,2929.992,3583.764,3584.040,3206.882,3321.098,3576.348,3608.552,3070.957,3019.702,2965.756,2701.460,2441.999,2260.916,2142.300,1825.445,1613.678,1444.112,1049.012,1003.707,1082.447,890.592,962.137,572.596,787.930,742.361,756.169,694.879,668.372,664.175,615.632,562.130,440.606,552.662,359.825,407.535,382.677,237.844,240.080,242.356,181.189,143.743,66.313,53.856,27.202,55.252,14.032,57.032,28.984,0.000,14.898,0.000,15.419,15.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.11,9677.46, 13.3,749.9,1.000,2.79,7.42,757.3,ON,60.181,72.159,59.621,88.168,1.849,2.319795e+003,,MASIN,,,,,Normal Scan,
245,29/7/2020,12:48:12,26.0,101.2,34.5,6.82347e-008,1.84674e-005,,0.000,0.000,79.609,114.707,297.096,566.164,445.079,464.381,889.555,1045.274,831.866,831.752,888.002,992.457,1619.907,1219.112,1435.774,1539.355,1303.296,1779.725,1792.808,1378.186,1754.289,2066.281,1840.895,2135.427,2402.239,2312.126,2783.480,2588.023,2459.333,2928.807,3288.724,3009.210,2955.251,3155.872,3030.098,3138.271,2779.671,3201.440,3186.578,2547.575,2806.862,2802.587,3155.937,2873.084,3168.632,3456.084,3462.817,3540.429,3750.154,3576.615,3446.135,3564.420,3516.492,3157.768,3026.601,2897.843,2501.349,2254.909,1926.965,1768.275,1289.589,947.506,1119.067,888.166,904.008,850.665,874.273,719.749,814.895,658.648,731.143,656.871,570.877,434.890,401.336,547.763,526.033,523.866,391.426,296.268,337.985,164.262,153.066,142.357,130.674,26.525,40.392,40.803,27.626,0.000,14.258,14.492,0.000,14.898,0.000,0.000,0.000,0.000,16.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.11,9677.46, 13.3,749.9,1.000,2.79,7.42,757.3,ON,61.562,72.429,60.397,82.047,1.828,2.328159e+003,,MASIN,,,,,Normal Scan,
246,29/7/2020,12:54:12,26.0,101.2,34.5,6.82347e-008,1.84674e-005,,43.348,41.520,278.640,229.415,294.833,603.859,650.503,926.415,1048.817,1106.766,1485.500,1261.967,1248.775,1367.992,1690.489,1451.475,1508.801,1823.538,1690.268,2408.832,2242.475,2401.432,2434.975,2209.159,2670.883,2576.279,2194.198,2793.626,3029.505,2926.217,2841.983,3351.650,3364.730,3631.754,3497.145,3371.246,3444.250,3248.864,3129.286,3175.859,3139.680,3063.926,3205.604,3156.484,3031.460,3604.048,3351.961,3446.675,3686.204,3768.418,3594.534,3090.266,3537.590,3300.234,3328.937,3020.691,3047.159,2583.719,2201.048,2071.594,1918.546,1815.152,1330.795,1290.948,1328.364,854.366,969.481,728.312,813.123,747.755,775.889,607.235,690.276,684.616,640.898,611.203,531.162,521.661,554.977,396.196,427.535,345.762,317.394,176.897,216.847,116.474,130.676,92.839,13.464,68.005,55.251,42.096,14.258,28.984,14.651,14.898,15.154,0.000,0.000,31.956,16.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.11,9677.46, 13.3,749.9,1.000,2.79,7.42,757.3,ON,57.386,69.733,57.355,79.148,1.859,2.544965e+003,,MASIN,,,,,Normal Scan,
247,29/7/2020,13:00:12,26.0,101.2,34.5,6.82347e-008,1.84674e-005,,43.222,0.000,317.508,190.622,183.733,283.341,341.370,559.385,603.411,858.302,859.063,972.298,802.406,1337.257,985.386,1272.557,1198.219,1235.528,1180.919,1522.165,1773.449,1863.717,1708.498,2012.621,1924.089,2517.612,2466.701,2803.254,2486.770,3189.210,3390.852,3396.828,3797.919,3274.274,3769.156,3877.091,3347.609,3647.125,3605.895,3729.220,4141.930,3434.930,4136.880,3571.806,3445.451,3565.994,3578.331,3648.882,3524.755,3694.985,3715.441,3886.240,3906.841,3800.814,3237.408,3174.947,3209.733,3036.899,2541.271,2077.807,2036.110,1563.742,1311.094,1179.350,1403.178,1022.181,965.407,959.327,880.136,691.136,716.726,662.572,562.085,705.753,557.682,503.927,541.396,651.969,573.222,558.915,402.503,327.667,341.727,176.382,241.651,116.134,169.384,52.896,81.288,26.379,27.545,13.991,28.433,0.000,14.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.002,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.11,9677.46, 13.3,749.9,1.000,2.79,7.42,756.0,ON,60.689,72.174,60.722,57.255,1.792,2.542882e+003,,MASIN,,,,,Normal Scan,
248,29/7/2020,13:06:12,26.0,101.1,34.6,6.83022e-008,1.84674e-005,,0.000,166.098,199.046,640.888,561.752,1065.765,1130.005,957.169,1327.982,1055.007,1663.947,1349.935,1913.333,1797.410,1378.536,1795.470,2367.196,2131.694,2004.539,2673.112,2014.698,1942.265,2631.809,2457.804,2684.761,2503.485,2907.721,2557.892,2602.635,2939.624,2819.016,3020.125,3444.283,3337.436,3151.883,3685.861,3122.407,3531.140,3423.785,3184.785,3378.479,3615.447,3264.184,3861.361,3759.696,3800.178,4017.945,4189.369,4138.229,4177.284,4091.835,4004.155,3706.404,4099.767,3921.004,3419.408,3155.313,2814.829,2547.104,2323.667,2070.706,1848.193,1825.412,1412.818,1249.904,1332.787,1375.573,1120.770,1055.100,918.041,855.884,790.604,806.949,834.037,675.914,671.956,622.003,585.355,552.733,472.832,433.095,266.658,256.786,221.014,204.113,220.040,143.760,162.420,104.431,78.481,44.627,70.169,14.260,0.000,14.653,14.900,15.156,15.421,12.440,19.295,0.000,0.000,0.000,17.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9675.62, 13.3,749.9,1.000,2.79,7.42,757.2,ON,59.719,70.865,57.863,73.653,1.892,2.809912e+003,,MASIN,,,,,Normal Scan,
249,29/7/2020,13:12:12,26.1,101.2,34.7,6.82637e-008,1.84721e-005,,43.351,41.522,159.226,229.426,515.984,573.627,577.000,462.045,955.586,1014.591,1455.833,1262.053,1193.318,1377.285,1244.450,1396.662,1289.842,1406.085,1706.505,1805.367,1574.079,1210.198,1617.274,1875.493,2059.209,2422.864,1991.811,2420.360,2425.264,2959.239,2880.576,3012.000,2910.695,3517.226,3610.366,3878.279,3867.731,3822.824,3386.273,3533.921,3699.885,3665.284,3862.537,4030.899,3794.975,3536.553,3868.449,3148.112,3471.291,3496.065,3668.189,3300.575,3458.633,3506.168,3185.555,2940.059,3059.847,2769.194,2553.325,2070.007,2099.178,1610.741,1701.233,1204.103,1330.866,1149.873,890.907,977.553,810.801,795.474,638.991,733.295,655.800,601.892,578.749,581.439,708.279,595.446,428.611,561.610,330.291,395.047,353.780,198.892,216.855,181.189,209.091,26.527,53.859,81.610,41.441,28.065,42.777,28.985,0.000,0.000,15.155,0.000,15.694,31.956,32.348,0.000,33.582,0.000,0.000,17.692,0.000,0.000,0.000,19.103,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.11,9679.27, 13.3,749.9,1.000,2.79,7.42,757.3,ON,60.346,72.337,59.906,63.780,1.839,2.527810e+003,,MASIN,,,,,Normal Scan,
250,29/7/2020,13:18:12,26.1,101.2,34.7,6.82637e-008,1.84721e-005,,86.448,82.801,158.762,381.270,587.977,920.919,1024.173,1480.822,1429.218,1716.711,1777.509,1744.571,1549.570,1872.282,1685.638,1921.378,2135.372,1440.479,1954.365,1584.097,2144.165,2254.453,1897.625,2287.066,2448.733,2364.624,2842.448,2750.074,2914.953,2616.999,3137.749,3487.363,3568.073,3479.646,3664.864,3769.412,3987.210,4028.748,3767.595,3758.481,3618.784,3508.514,3399.477,3728.596,4101.078,4373.872,3664.545,3741.295,3840.700,3838.931,3716.094,3469.404,3670.449,3539.100,3344.892,3110.500,3378.459,3040.742,2575.233,2421.833,2073.342,1781.664,1845.069,1540.941,1417.104,1011.754,944.225,802.977,939.524,856.600,898.819,594.079,633.516,494.924,610.064,535.782,585.907,567.478,589.506,460.607,395.254,387.608,386.950,302.386,139.912,154.851,143.333,52.902,120.830,40.686,13.773,27.984,28.435,0.000,43.828,14.856,15.111,15.373,15.649,0.000,0.000,16.429,0.000,17.068,0.000,17.640,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.11,9679.27, 13.3,749.9,1.000,2.79,7.42,756.1,ON,57.642,69.399,56.881,68.539,1.876,2.786279e+003,,MASIN,,,,,Normal Scan,
