Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
1239,3/5/2020,08:33:41,20.9,100.7,40.9,6.70908e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210.521,203.442,589.193,570.067,734.701,890.431,342.718,1166.453,1297.326,1722.236,763.064,2066.998,1715.825,2374.536,2710.036,2688.981,3291.349,4131.619,3654.956,4179.683,3723.188,4877.617,5455.519,4998.460,4471.190,6137.937,6319.194,6915.511,6940.943,6713.915,6456.642,6366.311,6892.967,7119.687,6341.379,7606.357,5725.979,7628.542,7322.039,8023.752,9609.285,8470.313,7552.227,9105.510,7620.051,8847.081,8755.793,6687.280,7065.545,9273.788,6973.772,9109.432,6731.080,7515.685,8665.759,6486.201,7223.531,5853.763,5680.404,6406.818,6349.755,5210.415,5436.721,5750.343,6038.089,4232.116,3778.756,3396.467,3340.858,2796.860,2241.031,2345.131,1267.844,2057.090,2509.033,1919.893,2748.613,1968.460,998.941,1106.301,1210.677,472.907,288.243,488.148,694.610,601.928,306.042,415.064,316.740,0.000,0.000,0.000,0.000,114.971,117.209,0.000,242.277,123.630,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,88.686,107.360,88.605,79.148,1.860,6.029058e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1240,3/5/2020,08:39:11,20.9,100.7,41.0,6.70908e-008,1.82241e-005,,0.000,272.029,0.000,0.000,0.000,0.000,451.968,436.220,210.521,406.885,196.398,760.090,734.701,712.345,1713.592,1166.453,1945.989,2191.936,1373.515,1951.702,1684.500,2653.893,3929.552,3420.738,3476.523,2504.011,4264.127,5254.477,5701.149,5898.513,5487.981,5292.781,4562.850,6050.732,6418.389,5813.026,5224.815,7402.096,8439.834,8074.940,6995.028,8067.809,7143.981,7131.989,7455.487,8665.354,8021.701,9390.235,7343.133,8277.337,8201.955,7650.455,7299.685,7718.942,7661.344,9052.084,8066.998,6605.413,6921.702,8467.639,7532.956,7252.303,6264.233,6756.749,7102.510,6715.170,6564.526,5989.430,5407.623,6210.432,5801.100,4966.481,4210.745,4308.253,3943.404,3394.453,3796.458,3174.995,2559.764,2722.509,3000.077,1885.666,1383.769,1659.975,2392.524,1633.860,1610.981,1567.260,1024.419,1324.140,1152.970,976.296,893.070,401.285,204.028,207.532,211.160,214.920,218.818,0.000,0.000,114.971,0.000,239.076,121.138,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,85.450,106.428,86.491,76.351,1.905,6.239524e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1241,3/5/2020,08:44:41,20.9,100.6,41.1,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,243.270,234.475,0.000,436.272,421.093,610.399,589.263,760.180,1102.183,1959.181,1371.037,999.936,1459.665,2505.369,2289.465,2362.565,3146.055,3073.295,3952.607,3399.217,2961.836,4257.328,4508.318,4460.399,4032.440,5445.434,5554.873,5062.902,5468.250,6319.610,6360.912,6916.314,6404.671,5793.009,5522.347,7052.198,7033.519,8431.429,6348.099,8001.074,8547.147,7850.498,9318.903,8568.369,7965.800,8189.978,8534.084,8529.276,9036.320,7836.975,8615.443,7982.739,8248.213,9126.516,7080.274,7446.463,7268.357,7880.096,7684.393,5677.203,6961.778,7013.137,7049.869,6046.967,5458.019,7438.392,5072.536,5593.481,5056.009,6013.923,3380.467,3211.726,3038.818,3373.102,2667.173,2083.207,1944.268,2914.571,1644.044,2253.873,1612.701,1431.784,1453.185,1567.453,1303.967,1229.710,864.834,1269.340,496.211,301.001,918.239,103.779,211.186,0.000,218.845,64.609,47.012,0.000,0.000,0.000,121.153,0.000,0.000,0.000,0.000,0.000,135.747,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,86.279,105.813,85.944,73.653,1.912,6.403182e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1242,3/5/2020,08:50:11,20.9,100.7,41.2,6.70908e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,225.984,654.330,1263.128,610.327,785.591,1710.202,2755.129,3383.638,3769.903,3166.086,5027.138,4893.621,4691.961,4429.282,4575.534,6425.235,7723.602,6709.910,5054.118,6729.273,6335.281,6090.431,6980.995,7373.159,5487.986,6705.405,5638.443,6247.852,5711.342,5904.257,6999.290,6437.287,7337.289,5608.354,6538.119,7067.406,8582.259,7733.734,8671.591,8073.079,9059.523,8722.867,8143.134,9785.545,8412.768,9780.783,8775.074,9324.820,8846.833,8422.725,9431.896,8543.290,6632.358,8191.769,6876.219,7570.181,7317.177,8050.313,7300.747,6857.208,6246.007,5376.448,5571.732,5937.341,5098.995,4962.584,4925.801,4388.059,3943.404,3879.387,3225.733,2421.535,2739.023,2345.143,2535.687,3171.373,1730.358,1921.471,1772.240,1700.033,1543.819,1751.643,558.774,662.070,960.808,683.407,496.150,601.928,612.084,207.532,0.000,0.000,328.228,110.744,0.000,229.942,0.000,358.615,0.000,0.000,126.227,128.016,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,78.383,97.574,76.859,82.047,1.997,7.178205e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1243,3/5/2020,08:55:41,20.9,100.7,41.3,6.70908e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,631.564,610.327,785.591,1140.135,1102.052,1246.604,1713.592,1333.089,1459.492,1722.236,1983.966,3132.843,2971.369,3631.643,3523.046,4078.573,3476.523,5327.027,5293.845,4299.121,5016.034,4070.929,6457.553,5650.482,4987.298,5007.975,5399.167,6614.839,5757.954,7003.300,8070.807,6085.885,6800.941,7621.948,7583.181,7479.056,9105.220,8066.871,9686.734,9219.417,10558.471,8906.536,9570.267,10410.939,8741.552,8592.237,7898.458,7321.277,8866.983,8949.788,7831.255,8545.160,7648.799,8913.221,7847.801,6474.100,7158.437,6888.630,6834.454,5811.413,6030.029,5038.566,6271.793,5124.047,5402.525,4710.810,4100.664,3232.812,4239.792,2961.393,3386.915,2152.487,2492.939,1628.529,1730.358,1746.792,1595.016,894.754,1453.006,1382.876,745.032,1134.977,1056.889,1269.184,992.300,401.285,816.112,207.532,105.580,214.920,0.000,0.000,0.000,0.000,117.209,119.538,121.138,0.000,126.227,2.014,128.747,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,85.601,104.912,85.540,79.148,1.896,6.594575e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1244,3/5/2020,09:01:11,21.0,100.7,41.5,6.71199e-008,1.82289e-005,,282.627,0.000,0.000,0.000,0.000,0.000,0.000,218.121,421.064,610.358,589.223,1140.194,918.424,1780.955,1199.577,999.868,2432.612,3288.075,3357.656,2953.008,2859.858,3771.518,4336.303,4605.080,5021.925,6761.183,4264.337,4418.753,4531.235,5678.449,5010.449,7280.762,7640.499,6152.507,7338.816,6514.926,8084.111,6753.591,6021.324,7519.350,6625.357,8718.026,7621.833,8768.920,8064.984,8674.726,8985.931,9251.114,9604.633,7310.104,10431.400,8506.843,7460.095,9606.683,8535.806,9185.441,7931.645,8304.732,8653.666,8925.275,9040.075,8158.357,9066.789,7953.783,7102.884,8105.009,6384.059,6420.423,6829.537,5781.419,5931.313,6569.429,4011.815,5545.742,5292.519,3171.534,3424.621,3126.071,1826.114,1960.503,1656.196,2057.201,2076.542,1484.853,1860.952,1610.644,2270.443,1198.557,838.206,567.519,512.953,1040.935,586.619,410.196,408.078,207.543,633.514,107.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.636,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9589.15, 13.3,749.9,1.000,1.83,7.52,810.2,ON,84.212,102.037,83.268,85.053,1.900,6.894969e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1245,3/5/2020,09:06:41,20.9,100.7,41.7,6.70908e-008,1.82241e-005,,0.000,0.000,0.000,252.370,0.000,0.000,451.968,218.110,421.043,406.885,1571.181,950.112,918.376,1068.517,1713.592,1832.997,1621.657,1409.102,2594.418,2657.569,2430.753,3534.330,3752.951,4341.706,3734.043,5133.223,4020.451,5732.137,5003.034,6352.262,5566.890,5964.174,5317.608,4796.607,6421.131,6815.257,6506.384,8393.305,6989.477,7519.158,7266.121,9155.600,7550.552,8926.232,7809.974,7895.813,8579.932,8526.991,7727.672,9342.693,9732.765,8309.302,10762.476,9464.144,10652.619,9751.612,10515.739,8559.906,7020.444,8638.564,7590.344,8249.614,7989.885,7072.683,7467.228,7011.540,6943.489,5298.987,7945.073,7382.318,5408.872,5439.120,4607.997,4946.511,4506.767,3557.113,3749.556,3290.448,3619.802,3173.804,2323.893,1885.666,1730.358,2008.811,1595.016,2326.361,2361.134,1382.876,838.161,945.814,960.808,488.148,793.840,802.570,306.042,622.595,422.320,107.460,109.409,0.000,338.451,0.000,0.000,119.538,0.000,0.000,0.000,0.000,0.000,0.000,135.731,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,87.108,105.742,85.950,91.398,1.909,6.882158e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1246,3/5/2020,09:12:11,20.8,100.7,41.8,6.70618e-008,1.82193e-005,,0.000,0.000,0.000,0.000,243.229,234.435,451.944,218.099,1052.552,1017.159,392.775,1520.101,918.329,1780.770,2056.204,2166.157,1945.888,3033.009,2842.574,3100.336,2573.604,4469.482,2709.895,3683.680,3862.602,5007.762,4142.067,5493.029,6515.257,6011.632,6731.997,6142.569,5869.842,6036.532,6806.693,7015.383,6723.577,8083.522,8165.327,9464.204,6094.805,6664.252,6250.622,9284.750,7994.303,10187.471,9791.673,9728.866,9056.645,8113.012,8851.119,8891.119,9368.516,9132.625,9731.796,10530.250,9241.342,9121.998,8404.499,9988.913,8295.854,9316.948,6752.038,6998.242,6845.564,7197.776,6199.737,6508.389,5730.771,7291.547,5098.708,5592.467,5065.964,4964.780,4426.015,5506.311,3005.698,3372.514,3561.419,2403.164,3275.449,2384.480,1974.202,2008.716,1772.144,1521.014,1816.159,1391.119,1760.954,1513.222,1056.833,488.122,595.348,300.948,510.043,103.760,211.149,214.909,109.403,110.738,0.000,114.965,0.000,119.532,0.000,0.000,126.220,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9585.48, 13.3,749.9,1.000,1.83,7.52,810.0,ON,85.145,103.985,84.211,101.815,1.923,7.070689e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1247,3/5/2020,09:17:41,20.7,100.7,42.1,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,243.216,0.000,0.000,436.175,420.999,610.264,785.509,380.005,918.281,1780.677,1199.390,1832.807,2107.936,1252.405,3051.939,3100.175,3431.294,3072.609,6067.054,5028.043,5021.121,4631.957,4265.495,4296.866,4589.488,6187.157,6417.334,5036.547,6472.157,4796.120,6012.781,6419.889,5671.323,6031.256,6539.452,7103.164,7362.396,9417.775,8134.095,7654.273,8015.956,9235.862,9735.837,8554.214,10613.430,9444.761,8325.850,9170.543,8359.876,8226.075,8929.552,9675.892,9710.735,8029.965,8925.487,8905.489,7888.688,8441.245,7525.080,8213.966,7024.580,6560.055,5346.977,6718.081,6437.217,6447.791,4941.567,5749.722,4210.302,4222.346,3868.251,4869.293,4381.603,3599.363,2260.678,1733.897,1630.750,2165.609,2398.986,1833.934,1949.254,2236.645,1362.046,2120.182,931.190,1278.240,1007.189,585.715,793.755,300.932,408.012,103.755,105.569,107.449,109.398,221.464,112.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,84.852,103.687,84.511,79.148,1.903,6.778789e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1248,3/5/2020,09:23:11,20.7,100.7,42.3,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,243.216,0.000,677.881,0.000,210.499,610.264,589.132,570.008,734.625,178.068,1542.073,1666.188,1459.340,1878.607,2683.906,2718.085,3002.382,2315.487,4769.221,5291.169,3991.147,4757.125,3654.574,4656.875,3257.449,4877.107,7641.920,4846.118,4111.694,6255.803,6616.575,6327.253,7978.197,7331.313,7215.459,7613.307,8148.544,8148.810,8041.761,7786.649,8456.446,7289.264,7375.311,7967.202,8142.265,9163.290,9071.047,7877.326,7849.437,10180.208,8384.799,9046.830,7803.515,8749.468,9348.038,6662.196,7143.752,7736.778,7014.335,6887.044,7542.999,7087.375,7071.336,6740.494,6287.303,6263.322,4863.126,4804.534,4917.697,4554.728,3942.962,3818.759,4283.294,3945.299,2593.907,2988.796,2982.983,1971.178,1744.041,2518.587,1347.833,1949.282,1725.259,2396.727,2234.870,945.713,576.423,390.476,297.658,802.484,816.025,518.774,422.275,107.449,0.000,221.464,0.000,0.000,117.197,0.000,121.126,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,86.397,106.750,86.562,94.746,1.913,6.600940e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1249,3/5/2020,09:28:41,20.6,100.7,42.5,6.70037e-008,1.82097e-005,,0.000,0.000,0.000,252.330,0.000,0.000,225.949,0.000,420.977,610.232,981.836,569.979,734.587,1602.527,1370.660,2165.932,1621.405,2191.595,3509.547,2214.295,2859.263,2513.822,3793.457,4472.574,4377.185,3379.905,4141.635,5378.632,5811.136,4876.852,4230.147,5975.497,5835.267,5942.687,6216.293,5912.309,6603.336,7331.533,7404.969,7725.228,6960.253,6060.097,7412.159,7990.540,7253.305,8358.737,8123.901,8075.114,7372.699,8360.599,6775.251,7822.810,8147.685,8241.532,7686.943,8408.254,7282.625,7352.279,6419.690,7368.969,8888.935,7872.569,7165.637,7688.345,7016.222,6454.999,7057.665,4570.874,6067.655,5545.841,5128.990,4300.767,4690.021,4782.821,5230.185,4070.784,2496.501,2878.654,3236.503,4086.890,2467.368,2056.757,1557.070,1678.001,1309.874,1789.220,1634.368,1678.203,1936.195,1188.236,1148.209,1023.238,496.070,401.221,407.991,311.248,211.126,214.886,109.392,110.726,0.000,114.952,0.000,239.038,0.000,0.000,126.207,127.995,130.784,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9581.80, 13.3,749.9,1.000,1.83,7.52,809.9,ON,85.353,106.393,85.495,121.881,1.938,6.350410e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1250,3/5/2020,09:34:11,20.6,100.7,42.8,6.70037e-008,1.82097e-005,,0.000,0.000,261.790,0.000,0.000,234.410,225.949,0.000,210.489,203.411,981.836,569.979,1285.527,890.293,1199.328,1666.101,1945.686,1408.882,2594.013,2509.535,1143.705,2653.478,4199.899,3420.204,3937.162,4183.263,3940.880,5092.231,4259.929,4806.658,5232.057,6518.706,4774.292,5525.656,5502.950,6313.142,4631.994,7427.978,7689.769,5794.384,6869.424,6662.538,6534.766,8474.925,6617.153,7135.085,8025.466,8646.501,7888.615,9754.875,8564.160,8609.078,7288.394,8652.123,7787.552,7787.609,8555.816,7522.640,7891.806,8451.004,7190.891,7800.658,6779.517,7379.462,7387.961,7472.478,5972.794,6740.134,6530.687,5783.865,5176.590,4410.491,4451.728,4224.424,3459.964,4121.167,2934.757,2714.159,3163.490,2920.886,2281.749,1885.373,2422.110,1765.327,2284.448,1431.376,1522.317,1146.717,1470.611,1418.493,1344.915,976.139,496.070,902.747,407.991,414.997,0.000,322.328,109.392,0.000,112.799,114.952,0.000,119.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9581.80, 13.3,749.9,1.000,1.83,7.52,809.9,ON,87.293,107.239,87.119,82.047,1.911,6.258149e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1251,3/5/2020,09:39:41,20.6,100.7,42.9,6.70037e-008,1.82097e-005,,0.000,0.000,0.000,0.000,243.204,0.000,451.897,436.152,210.489,813.643,392.734,569.979,918.233,1958.644,1370.660,1499.491,1297.124,1878.510,1983.680,2509.535,2716.321,3491.419,2709.612,3157.111,4248.419,3632.442,4261.332,5611.856,4885.919,3742.700,5454.680,5044.147,6499.377,4619.964,5922.232,6352.713,7440.827,6204.100,5970.855,7082.986,6928.953,6422.649,6519.307,8782.304,6502.676,6963.406,7940.854,7997.174,9362.669,8034.042,7875.825,9396.927,7907.434,6785.444,8732.819,8888.814,7047.708,8419.323,7683.233,7135.286,9273.190,7982.439,7154.059,6871.161,7796.053,6630.745,6902.693,6420.353,6075.715,5102.815,6329.195,4883.021,4292.869,4419.172,4148.628,3717.155,4557.832,3132.824,2821.567,2344.751,2281.762,2828.041,1903.086,1765.327,1664.264,1431.376,1543.569,1401.672,1284.383,1134.794,1152.785,1268.980,694.499,300.916,407.991,311.248,316.690,107.443,437.567,110.726,0.000,0.000,117.191,0.000,0.000,0.000,126.207,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9581.80, 13.3,749.9,1.000,1.83,7.52,809.9,ON,87.713,107.247,86.987,88.168,1.918,6.318072e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1252,3/5/2020,09:45:11,20.6,100.7,43.0,6.70037e-008,1.82097e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,610.232,785.468,564.533,1325.004,1391.296,1027.995,1332.881,2107.826,2035.052,915.534,2509.535,2430.373,3212.106,3251.535,2630.926,3218.499,4882.058,4994.324,3940.227,4187.948,5203.608,4132.067,6084.126,6120.346,5662.562,6216.293,7014.641,6899.636,6752.186,6930.288,6168.214,7881.669,9004.847,8482.145,6541.695,7165.220,9110.157,8708.776,8892.157,9716.469,8607.670,8281.804,8772.312,7164.906,6733.373,6730.109,7787.480,8741.454,7044.985,8003.580,7125.418,7496.453,7160.197,8748.422,5385.728,5962.070,6630.714,7731.924,5911.094,6067.624,4686.620,4313.845,4598.145,4659.641,4064.897,4023.249,3878.758,4639.353,2721.601,1659.745,2428.492,2704.295,2858.655,2045.192,1921.160,1949.149,1073.532,1452.771,2488.775,1582.938,1323.927,1056.719,1171.366,694.499,802.441,101.998,414.997,105.563,0.000,109.392,0.000,112.799,0.000,117.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9581.80, 13.3,749.9,1.000,1.83,7.52,809.9,ON,84.399,106.110,86.296,79.148,1.901,6.279523e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1253,3/5/2020,09:50:41,20.5,100.7,43.1,6.69747e-008,1.82049e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219.441,635.417,204.683,987.979,764.727,554.387,1433.381,862.023,1508.874,1957.860,1732.741,2763.787,2376.693,2767.070,3761.332,3953.521,2779.757,4145.474,2931.159,3521.605,5457.894,4164.227,4679.115,4592.662,4154.344,3736.571,6294.618,5537.409,5747.628,6748.395,7178.765,6728.178,7762.109,7882.952,6252.505,6658.765,8164.846,7932.155,7351.715,6388.768,7712.104,8612.255,8195.993,8101.973,6995.879,8394.117,8134.872,8269.319,7282.084,7722.154,8691.719,7043.983,7399.398,8179.890,6723.135,7886.204,8226.739,7852.988,6756.090,6861.669,6470.467,4618.300,6357.436,4665.614,5696.098,4043.347,4313.404,4437.331,3089.880,2050.765,3972.574,1753.633,2443.682,2976.336,2414.572,1392.720,1933.177,1604.733,1620.370,1567.662,1098.385,1218.054,1617.681,773.330,982.245,499.174,706.528,307.907,417.593,106.224,540.575,0.000,111.419,0.000,0.000,0.000,240.534,0.000,0.000,0.000,128.796,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9997.54, 13.3,777.4,1.000,1.83,7.52,809.8,ON,87.221,106.680,86.715,109.411,1.908,6.163885e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1254,3/5/2020,09:56:11,20.6,100.7,43.2,6.70037e-008,1.82097e-005,,282.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1052.443,610.232,589.101,759.972,1101.880,712.234,856.663,833.051,2269.967,1721.967,4272.492,2066.676,2859.263,3491.419,3657.977,4604.120,4967.101,5059.549,3654.384,5611.838,4769.587,5557.360,5120.721,4997.675,5304.769,5691.150,7187.172,7203.570,5618.254,6041.885,4876.238,6728.973,7789.644,8823.601,6607.130,7301.943,6849.452,8860.428,8105.277,6966.285,6895.596,7784.337,8444.195,8449.061,8606.586,8175.891,9245.133,6966.001,7616.088,8979.442,7450.394,7992.205,7889.969,7971.833,6922.380,6485.135,7354.317,6918.020,5662.865,6642.922,5229.904,4880.419,6897.121,4985.304,5505.582,4865.928,3540.416,4201.974,4483.638,2220.676,2821.579,2763.469,2619.799,2570.946,1945.201,1965.984,2037.746,1789.220,1452.771,1659.184,1024.254,851.096,1344.915,390.455,198.428,702.136,203.995,103.749,211.126,214.886,218.783,110.726,0.000,0.000,117.191,0.000,121.119,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9581.80, 13.3,749.9,1.000,1.83,7.52,809.9,ON,86.432,105.279,85.328,98.217,1.921,6.377158e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1255,3/5/2020,10:01:41,20.5,100.7,43.3,6.69747e-008,1.82049e-005,,0.000,0.000,0.000,0.000,0.000,235.877,454.725,877.762,211.806,409.367,395.192,382.363,830.439,1165.729,689.618,1341.221,1794.705,630.088,1996.069,2079.607,3308.726,2951.142,2862.894,3178.425,3755.292,5072.550,3153.880,5166.358,4799.429,5363.903,4592.662,5028.943,5382.461,6670.583,6152.626,6050.119,7934.595,6503.246,7451.306,5172.325,7037.678,7113.771,7457.077,7380.886,6899.554,7304.899,9029.553,8420.270,7040.432,7338.314,7430.993,7965.504,7583.940,7907.515,7871.721,7757.057,7970.263,6185.412,7550.095,7520.704,7928.634,7111.694,5409.643,7284.547,6128.373,5451.634,5770.027,5846.748,5714.203,5973.511,6499.215,4727.517,4992.505,3655.524,4210.324,3740.393,3527.315,3227.706,2761.148,2269.676,2636.185,1810.919,2176.125,2021.066,2317.966,1350.308,1553.224,1576.809,1686.536,1141.893,676.664,884.020,836.735,567.120,513.178,104.398,424.894,108.115,110.076,111.419,0.000,0.000,117.924,0.000,0.000,0.000,380.989,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9997.54, 13.3,777.4,1.000,1.83,7.52,809.8,ON,86.023,107.185,86.617,73.653,1.920,6.096071e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1256,3/5/2020,10:07:11,20.5,100.7,43.3,6.69747e-008,1.82049e-005,,0.000,0.000,0.000,253.909,0.000,235.877,682.087,438.881,423.611,204.683,592.787,764.727,184.796,1254.208,1379.237,1676.526,2121.015,2520.351,3531.506,1633.977,2445.580,3653.816,2317.581,4897.666,3497.728,3057.123,3889.348,4016.120,4749.524,5021.506,5600.807,4919.640,6343.262,7446.108,5086.945,5142.631,5855.740,5819.871,5540.697,6300.846,7315.479,7082.210,7197.827,5630.865,6684.995,8122.326,7493.489,6415.825,7373.879,8509.217,6989.334,7314.859,7664.537,6927.065,8132.101,7123.794,6236.700,7660.237,7903.091,7693.583,7342.922,7655.718,7730.843,6983.729,7339.722,6570.339,6081.926,6392.526,5126.500,6406.491,4261.900,5151.329,4636.080,3531.815,3707.400,3513.636,3609.358,2979.421,3429.198,2016.869,1870.832,1897.153,1305.675,1142.332,1604.733,1710.391,1644.591,1469.312,1420.339,1033.357,1366.918,884.020,599.008,403.731,718.450,730.788,424.894,108.115,0.000,334.256,113.505,115.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9997.54, 13.3,777.4,1.000,1.83,7.52,809.8,ON,86.546,106.499,85.775,82.047,1.938,6.005280e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1257,3/5/2020,10:12:41,20.6,100.7,43.4,6.70037e-008,1.82097e-005,,282.568,0.000,0.000,0.000,0.000,0.000,225.949,436.152,420.977,813.643,1178.203,1139.957,1285.527,1424.468,1199.328,2332.542,1183.714,1518.376,1373.301,2303.225,2383.420,2754.869,3251.535,3946.389,4248.419,3630.248,3797.623,5113.233,4071.599,5330.512,5657.416,4737.621,7348.140,4828.506,5628.140,6415.989,7859.583,6559.829,6455.585,6603.756,6196.949,7975.843,7604.743,7462.674,7456.415,7642.400,6176.807,7174.267,7517.461,8854.819,7909.402,7903.592,9429.210,6892.138,8073.404,7630.178,10136.544,6981.523,7528.002,7604.256,7889.981,5759.328,6663.385,8183.652,6175.070,6019.531,6199.092,6352.774,4276.614,6653.156,4850.921,3859.198,4848.927,4703.051,3853.142,4291.999,2119.550,2836.736,2033.988,2930.939,2873.326,1799.662,1730.078,1222.557,1683.356,1699.759,1089.578,921.769,1396.710,756.530,960.654,780.911,396.856,702.136,917.979,311.248,211.126,322.328,218.783,110.726,112.799,0.000,0.000,119.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9581.80, 13.3,749.9,1.000,1.83,7.52,809.9,ON,85.315,104.434,84.634,105.545,1.917,6.136412e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
