Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\170320b.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
10,17/3/2020,15:25:13,22.4,101.7,43.9,6.68626e-008,1.82958e-005,,0.000,799.406,769.470,1234.373,2141.582,2933.236,2257.071,3409.199,1850.857,1984.956,2493.673,2407.324,4479.193,2424.563,2686.612,969.423,2985.227,1681.924,3247.708,2158.423,3480.238,2426.714,2765.688,3066.270,3473.448,1950.777,2588.991,2067.698,3490.524,1755.248,2887.728,1784.605,3381.002,2250.453,2409.433,1728.995,4064.221,1487.189,2546.967,2685.783,1762.646,2776.996,2307.694,2104.940,1825.160,2779.881,1399.865,1573.677,1818.869,1880.283,1854.507,1301.635,1448.060,1812.665,1422.216,2682.526,1409.390,1698.431,2058.386,1756.448,2073.513,1723.726,2476.296,2403.002,2329.737,2183.688,1673.823,1972.953,1680.316,1320.421,2062.444,1109.448,1708.215,1302.176,497.718,834.665,1043.137,715.788,542.922,547.807,631.752,239.080,323.258,244.723,329.396,167.098,84.363,171.248,173.848,175.616,178.355,181.182,92.051,0.000,94.589,0.000,0.000,0.000,101.320,103.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.21,9625.99, 13.3,749.9,1.000,1.81,7.48,786.7,ON,47.475,70.348,51.378,20.908,2.188,2.599583e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
11,17/3/2020,15:31:13,22.4,101.7,43.9,6.68626e-008,1.82958e-005,,825.217,264.799,254.883,896.856,1973.106,2051.188,3075.373,2540.880,3269.797,3747.788,3621.764,4048.408,4451.129,4818.745,4672.140,5449.869,5629.641,5469.990,6748.117,5290.753,4703.462,6162.747,6386.647,6881.330,6656.806,5538.094,5642.032,4519.011,5640.784,5559.810,3401.050,4590.055,4484.720,3509.551,4362.580,3437.911,2535.474,3787.046,2802.208,2587.838,1743.873,3018.309,2717.909,2426.433,2061.051,2843.725,2575.004,1824.606,2514.745,2802.753,2610.747,1978.263,1666.203,1726.253,2008.381,2665.719,1474.273,2348.240,2556.862,2109.077,2708.629,2225.933,2580.779,1906.173,2437.329,2047.845,1374.060,1742.748,1524.589,1749.531,1423.669,1510.438,1771.318,1563.220,1249.443,1001.783,757.248,687.541,616.594,571.734,757.134,316.776,401.541,324.253,409.166,249.076,83.834,0.000,0.000,174.515,0.000,90.024,0.000,0.000,93.997,286.748,85.543,11.886,0.000,205.024,103.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.320,0.00,10.21,9625.99, 13.3,749.9,1.000,1.81,7.48,784.0,ON,37.929,60.815,45.451,31.059,2.053,3.796967e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
12,17/3/2020,15:37:13,22.5,101.6,44.0,6.69572e-008,1.83006e-005,,0.000,266.514,1282.666,1481.498,1427.963,1835.084,2432.010,1704.888,1851.170,1985.292,4028.923,2778.152,3046.367,3291.036,3022.951,4654.317,4274.024,2752.706,3100.612,2590.548,2366.950,3391.044,4327.248,3066.791,2729.588,2792.782,2951.713,2068.050,3716.353,2084.713,2995.193,1889.905,2766.758,2801.883,2851.685,2691.251,2551.898,3160.829,2183.490,2059.444,2732.572,3211.467,1880.667,2610.576,2738.221,2289.709,3077.628,2555.029,1502.804,1806.055,2208.334,2632.623,1676.992,2266.225,1721.929,2384.883,1724.985,2197.231,1544.060,2342.341,1683.253,2258.620,2403.885,1966.438,2694.223,1820.060,1892.481,1680.959,2045.973,2567.950,1105.076,1627.489,965.683,1498.432,928.747,1036.357,762.157,845.775,420.792,592.956,157.966,239.122,404.144,407.944,82.364,250.691,168.756,342.556,0.000,87.823,0.000,90.607,184.135,0.000,94.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9625.77, 13.3,749.9,1.000,1.81,7.48,786.7,ON,47.128,68.109,50.851,23.291,2.126,2.838541e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
13,17/3/2020,15:43:13,22.5,101.7,44.1,6.68914e-008,1.83006e-005,,277.696,267.325,1029.257,990.672,1432.310,460.168,665.295,2137.598,1444.182,2816.022,3385.233,2836.265,2336.666,3648.533,3032.153,3403.887,3467.688,3282.938,3494.799,4186.364,3048.118,2999.066,3038.823,3588.813,2986.795,3410.256,3671.263,2650.551,3162.882,3631.847,3913.951,3109.136,2775.167,2810.424,2860.362,2976.492,3330.051,3170.437,3193.953,2424.977,2033.560,2350.623,2315.113,3040.867,2913.028,2598.686,2462.931,2562.800,1507.387,2908.089,2170.539,2918.900,2752.514,3030.822,2628.295,3064.923,1934.851,1926.150,2507.507,2055.790,2642.678,1995.671,2169.503,2556.842,2483.298,2336.758,1314.161,2199.220,1465.843,1913.409,2142.973,1038.815,1564.691,1223.305,1261.909,1370.208,917.368,1079.713,832.575,494.601,316.892,559.647,287.250,282.906,82.614,0.000,0.000,85.899,174.407,264.271,89.464,181.765,0.000,112.636,75.912,192.989,0.000,0.000,101.646,103.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.21,9627.82, 13.3,749.9,1.000,1.81,7.48,788.2,ON,49.371,70.720,53.329,26.896,2.096,3.014799e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
14,17/3/2020,15:49:13,22.5,101.6,44.0,6.69572e-008,1.83006e-005,,0.000,265.676,511.454,984.562,1660.721,3201.305,2865.162,3173.705,4099.865,2981.498,3633.761,3323.306,2679.524,4144.034,3850.522,3543.982,3289.650,3811.188,2502.131,2869.341,3747.460,3091.582,3020.082,2165.484,3463.104,4720.705,3413.227,3321.388,3480.148,2804.647,3663.762,3977.262,3473.104,3291.843,3724.977,3832.562,4849.231,2644.140,3174.249,2767.062,2899.726,3287.885,2215.622,2602.372,3150.464,3335.079,2223.923,1663.032,1936.490,2499.599,2311.252,2824.558,2127.646,2786.228,1417.993,1708.748,1922.924,1987.892,2272.163,2752.851,2500.402,2178.893,1815.402,2178.072,2322.816,2095.206,2258.756,2087.470,2647.602,1682.211,1762.565,2212.313,1258.848,1419.037,825.004,1361.775,1139.643,1058.458,942.701,858.285,472.408,556.198,644.598,569.326,410.524,249.903,168.225,426.850,259.999,87.547,177.825,90.322,91.778,93.283,0.000,95.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9626.52, 13.3,749.9,1.000,1.81,7.48,785.4,ON,46.860,69.400,51.154,49.581,2.150,3.264750e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
15,17/3/2020,15:55:13,22.5,101.6,44.0,6.69572e-008,1.83006e-005,,0.000,533.027,513.066,493.833,1189.969,917.542,1989.827,1704.888,3290.969,2559.580,2706.532,2592.942,2687.971,2944.628,3022.951,5009.560,3142.877,2446.850,2715.769,3397.429,5012.364,3640.703,3688.211,3814.926,2499.468,4371.310,2247.463,2663.907,4029.271,3291.652,3316.106,2624.868,3176.636,1901.278,3343.369,3460.179,2835.442,2631.071,3033.995,2807.108,2732.572,2343.494,2393.576,2863.212,2821.189,2780.361,2348.724,3273.643,3163.810,2470.213,2818.997,2603.722,3353.995,3021.641,2956.460,3093.688,3041.853,2810.233,2716.884,2398.790,3310.067,2465.225,2707.234,2767.580,2184.516,2111.269,2183.632,2777.237,2630.530,1320.654,2283.823,2145.311,1559.950,819.398,1359.022,1441.948,1143.247,1140.760,1098.717,860.991,631.863,239.122,242.486,489.532,411.818,334.254,253.133,171.278,86.939,87.823,178.386,90.607,0.000,187.154,189.212,96.202,97.854,0.000,101.338,0.000,0.000,106.390,216.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9626.02, 13.3,749.9,1.000,1.81,7.48,786.7,ON,52.959,74.843,55.859,27.881,2.134,3.230937e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
16,17/3/2020,16:01:13,22.5,101.6,44.1,6.69572e-008,1.83006e-005,,1103.933,1062.705,1278.635,3445.966,3125.566,3390.097,6129.383,6201.047,6356.215,6728.801,3825.011,6092.727,5716.317,6734.056,4855.022,4671.613,5326.100,4720.576,4465.286,4977.849,4163.844,4175.239,4526.599,6526.425,5841.465,5325.935,5296.439,3337.628,5035.921,4078.016,5187.611,4089.006,5924.706,3790.622,5097.297,4503.279,3203.417,3058.228,3990.508,3391.867,3336.847,2251.803,2641.703,2602.372,2067.885,2527.081,2502.819,3422.531,3075.010,2577.723,2696.447,2519.201,2811.533,2333.490,2645.828,3607.699,2588.545,4011.032,2676.901,2845.768,2820.885,2638.920,3049.887,2726.053,1992.699,2975.529,2715.130,2155.105,1725.264,1997.757,1542.255,1492.384,1355.723,1154.236,1125.005,1192.947,1157.227,536.529,541.311,312.104,944.816,397.285,402.874,569.326,164.210,583.107,84.113,85.370,0.000,350.189,266.738,90.322,91.778,279.848,0.000,0.000,0.000,0.000,0.000,0.000,104.106,0.000,108.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124.774,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9626.27, 13.3,749.9,1.000,1.81,7.48,785.4,ON,39.132,60.993,44.542,21.674,2.136,4.317923e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
17,17/3/2020,16:07:13,22.6,101.6,44.1,6.69860e-008,1.83054e-005,,0.000,534.740,772.073,495.420,2148.828,1150.613,1552.617,1496.571,2063.466,1991.693,2694.581,2043.859,1617.966,1737.691,2190.259,1459.056,3468.276,2914.988,3703.068,4475.838,2514.237,2840.749,3171.485,3204.842,2959.729,2706.929,2724.304,2766.263,2485.532,2091.414,2360.930,4002.624,2621.776,2258.422,2141.290,2438.984,2844.557,2518.141,3650.871,2874.524,3095.093,2176.890,3248.753,2669.247,2790.566,3117.453,3087.535,2350.631,2829.142,1650.823,2868.710,3764.511,1968.636,3505.522,1877.681,3214.992,2530.617,2963.808,3024.298,2643.607,2569.709,2192.790,2484.713,2297.707,2889.363,1971.986,2527.661,1861.223,2785.593,1671.809,2312.383,2152.211,968.789,1490.579,1899.695,1043.124,1016.869,1157.039,778.234,863.760,396.185,639.710,243.266,421.768,152.626,0.000,84.649,0.000,174.438,0.000,0.000,0.000,0.000,93.878,94.910,0.000,0.000,0.000,0.000,0.000,209.541,106.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9627.85, 13.3,749.9,1.000,1.81,7.48,788.2,ON,56.657,75.490,57.485,26.896,2.103,2.947198e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
18,17/3/2020,16:13:13,22.5,101.6,44.1,6.69572e-008,1.83006e-005,,278.610,536.409,774.483,1242.415,1676.527,1385.045,2002.451,2359.094,1655.924,3196.621,4440.655,2423.008,2524.690,2963.293,3549.153,3415.087,4269.803,2616.272,3863.208,2317.319,4483.731,4521.667,4596.822,3857.811,3996.522,4031.457,3564.528,3352.998,4193.268,2208.368,3229.512,3381.148,2990.546,3625.278,3265.609,3772.311,3614.371,3315.442,3072.776,2883.492,3814.412,2620.402,3613.157,2966.125,4030.635,2446.653,3178.671,3776.521,2945.089,2838.823,3655.416,2480.949,2746.809,2660.716,2561.611,2850.028,3135.822,2973.052,3107.723,2799.185,3166.918,4100.147,2571.578,3078.322,2344.922,2564.258,2343.996,3089.053,3309.026,2134.099,1712.350,1414.466,2167.884,2035.580,1438.708,1451.108,843.692,1005.894,546.463,787.685,317.936,240.639,81.342,410.532,165.772,252.281,509.479,86.182,87.491,0.000,0.000,91.182,92.652,94.170,0.000,193.625,0.000,200.394,0.000,0.000,0.000,0.000,0.000,111.233,0.000,0.000,0.000,239.582,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9626.52, 13.3,749.9,1.000,1.81,7.48,789.4,ON,52.045,72.695,54.749,29.961,2.110,3.530159e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
19,17/3/2020,16:19:13,22.5,101.6,44.1,6.69572e-008,1.83006e-005,,551.967,0.000,511.454,738.421,474.492,1371.988,1542.780,424.883,1640.314,1979.053,2868.759,2769.421,2858.159,1726.681,3013.452,3221.826,2819.700,2286.713,2943.684,2869.341,3797.406,4521.814,4333.187,3184.554,4299.014,3176.383,3060.134,4581.225,2582.046,4265.700,3191.853,3565.682,2553.753,3373.768,4036.556,4503.260,3768.709,2153.111,3840.798,3339.836,3163.337,2595.699,3834.743,3106.057,3894.911,3335.079,2950.544,2264.783,3075.022,3239.281,3199.592,3511.644,1964.010,3851.134,2986.177,3343.214,2825.434,3371.835,3151.105,3065.264,3866.612,3704.132,2911.368,3550.813,3567.341,3400.448,3627.960,2404.243,2112.384,2047.895,2423.527,2286.065,2517.697,2016.527,2025.010,1966.992,1291.595,1992.823,1314.613,468.156,629.878,635.655,322.299,243.997,246.314,166.602,336.451,170.740,259.999,262.642,0.000,90.322,91.778,93.283,0.000,0.000,0.000,198.505,101.020,0.000,0.000,0.000,0.000,0.000,0.000,227.757,0.000,0.000,0.000,0.000,124.774,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9626.76, 13.3,749.9,1.000,1.81,7.48,785.4,ON,58.863,79.800,60.712,35.866,2.097,3.518265e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
20,17/3/2020,16:25:13,22.4,101.6,44.1,6.69284e-008,1.82958e-005,,277.715,267.343,771.994,495.369,1432.405,920.419,2217.796,2137.739,2682.230,2788.055,3464.105,2972.580,4673.669,2606.268,4380.067,4863.018,4413.714,5215.752,3850.793,3320.440,3212.304,3652.014,3699.683,2958.522,3981.478,4474.277,3102.423,3457.471,4857.582,3852.215,3755.635,2867.501,3574.440,3041.296,2937.359,3367.118,3033.877,3596.253,3964.052,3413.141,2475.818,2928.168,3290.118,3463.434,2448.362,3315.254,2369.776,3184.690,3515.753,2666.653,2945.932,3072.739,3211.485,3432.274,2681.437,3848.944,4540.696,3148.965,3835.295,3598.572,2275.084,3142.664,3069.012,3287.585,2556.512,2702.062,2771.176,2935.872,2999.112,2655.624,2660.426,2003.568,2160.913,1277.627,1924.869,646.716,1146.801,1618.000,624.216,549.606,554.599,479.731,729.721,409.212,165.239,251.470,253.920,85.905,261.629,176.193,89.470,90.889,184.707,0.000,94.900,0.000,98.159,0.000,101.653,0.000,0.000,0.000,0.000,110.876,0.000,114.593,116.949,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9624.19, 13.3,749.9,1.000,1.81,7.48,788.0,ON,52.715,74.041,55.500,25.029,2.127,3.685965e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
21,17/3/2020,16:31:13,22.4,101.6,44.1,6.69284e-008,1.82958e-005,,550.209,0.000,2039.303,736.070,1418.943,3646.985,2196.953,2752.943,2043.864,3353.679,3422.622,2409.931,4881.797,3190.505,3671.380,3326.280,1606.090,2735.318,2494.164,2717.194,2075.293,2009.829,2617.809,3555.322,2712.346,4343.698,3637.003,2511.650,4028.593,2725.715,3614.061,3234.286,3258.394,3380.795,3015.608,3738.032,3624.293,4135.673,3131.673,3025.185,2452.537,3536.179,3737.573,4242.847,4990.926,4206.436,3138.663,3332.298,2728.707,3681.532,3029.328,3238.172,4166.117,3828.141,3838.334,3683.870,4056.064,3496.625,3433.930,3118.637,3354.230,3108.716,3568.354,3456.750,1953.639,3255.810,3182.050,3413.311,1669.993,3426.608,2049.774,1249.650,1992.977,1414.516,971.898,1282.012,757.341,916.834,1002.089,622.218,706.355,792.037,401.590,162.146,327.373,0.000,503.068,85.098,345.560,261.805,177.259,270.103,0.000,0.000,0.000,95.594,194.472,0.000,0.000,0.000,0.000,0.000,107.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.320,0.00,10.20,9624.68, 13.3,749.9,1.000,1.81,7.48,784.0,ON,58.467,74.937,56.913,66.117,2.119,3.634146e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
22,17/3/2020,16:37:13,22.5,101.6,44.1,6.69572e-008,1.83006e-005,,276.853,0.000,769.600,1234.582,713.981,1376.313,1989.827,1917.999,617.057,1985.292,2877.802,2407.731,1791.980,1558.912,2015.301,2747.165,2985.733,2293.921,3601.658,3973.128,3264.677,4254.524,4610.264,3705.706,3598.093,3157.076,4840.826,3102.075,4279.470,5095.365,4660.708,3358.929,3074.164,3402.287,3245.021,3171.831,2413.670,3482.745,3457.201,3581.655,3614.060,3298.250,3333.910,3673.396,3931.389,4334.129,2915.648,3992.245,3163.798,3604.500,3786.938,2910.050,3506.438,2876.369,4186.777,2625.819,3247.145,2732.735,3308.710,2927.933,1975.993,3630.965,3508.540,3131.735,2548.589,3051.035,2990.961,3288.834,3434.304,2274.467,2725.854,2441.216,2302.783,2022.884,1354.262,1441.948,1371.883,1076.441,698.165,1174.078,552.880,398.537,484.973,407.944,164.727,250.691,84.378,85.639,0.000,351.293,356.772,0.000,184.135,93.577,0.000,0.000,0.000,0.000,101.338,206.352,0.000,0.000,0.000,0.000,112.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9625.77, 13.3,749.9,1.000,1.81,7.48,786.7,ON,58.346,77.521,59.592,38.542,2.068,3.580348e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
23,17/3/2020,16:43:13,22.5,101.6,44.2,6.69572e-008,1.83006e-005,,275.983,797.028,1022.908,1476.843,1423.476,2057.982,2424.368,3186.619,2460.470,2333.685,2526.052,2769.421,3394.063,3453.362,4017.936,3382.892,5326.100,4110.809,4465.286,6125.564,4441.434,2957.179,4727.104,4585.731,3463.122,3873.411,4702.531,3097.550,5276.354,3828.192,5225.132,4500.606,4188.155,4072.043,5384.235,4077.245,4305.598,3521.580,4716.046,4552.242,4745.006,4499.225,3067.785,3022.110,3308.616,3668.342,3112.016,2618.157,2843.785,4178.484,3775.041,3816.986,3407.785,3174.309,3018.083,3310.544,3180.203,3975.794,4031.258,3502.481,3574.799,3340.969,2191.894,3544.098,2976.119,2322.366,2974.919,3180.302,2938.975,2413.602,2350.087,1991.082,1406.959,1867.162,2625.012,1134.803,1519.524,1901.575,509.511,671.157,708.612,635.655,644.598,81.332,492.629,416.505,504.676,426.850,346.665,262.642,355.651,180.644,0.000,0.000,0.000,0.000,0.000,99.252,0.000,0.000,104.106,0.000,0.000,0.000,112.374,0.000,0.000,118.662,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9626.27, 13.3,749.9,1.000,1.81,7.48,785.4,ON,51.601,73.126,54.992,26.896,2.108,4.120439e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
24,17/3/2020,16:49:13,22.5,101.6,44.2,6.69572e-008,1.83006e-005,,277.729,267.356,514.689,743.092,1909.971,1150.554,1108.955,3420.558,3301.376,2388.602,2888.141,2229.550,3056.000,1911.362,1516.255,3242.179,1891.689,2914.822,2666.071,3464.986,3212.471,3246.402,2510.629,2555.936,2994.727,3045.232,3553.256,3377.136,3016.254,3632.278,3970.449,3686.436,4728.640,3208.943,4826.179,3770.864,3697.745,3357.343,4380.808,3503.143,2387.508,3599.520,5373.432,3801.530,4928.463,3838.469,3737.331,3444.178,3570.537,3661.458,2978.705,2929.986,3120.680,2814.402,3638.753,4520.276,2753.761,3450.512,3799.471,3798.751,2656.525,4093.002,2935.810,2836.600,2921.884,2848.272,2904.988,3441.487,2878.924,2428.871,2660.587,2745.784,2057.376,2735.100,2264.241,1827.187,1376.221,1851.163,1011.650,1570.388,616.161,459.733,768.179,654.774,330.496,419.139,84.645,171.820,261.643,176.202,0.000,90.893,184.717,281.618,189.810,96.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.882,0.000,0.000,0.000,0.000,0.000,123.743,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9626.02, 13.3,749.9,1.000,1.81,7.48,788.1,ON,61.284,80.647,61.318,61.527,2.111,3.724274e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
25,17/3/2020,16:55:13,22.5,101.6,44.1,6.69572e-008,1.83006e-005,,276.853,533.027,1282.666,1975.331,2208.844,1999.990,2432.010,3196.665,2673.912,4367.643,4028.923,2592.942,4121.555,5889.222,4349.457,5025.945,4557.171,3823.202,4487.547,4988.207,5979.623,5123.933,4165.122,5543.169,3474.021,4128.460,4250.466,3446.768,4617.320,4577.526,3453.092,3674.826,3791.469,4803.229,4130.026,3460.179,4631.241,3997.517,3548.180,3939.819,3790.372,5294.607,3504.893,3705.355,4090.465,3573.837,3563.569,3033.608,3480.675,3604.500,3632.358,3223.012,4490.781,3701.501,4154.321,3913.495,3579.769,4634.547,4193.753,3803.622,5540.832,3445.534,3787.959,3641.552,4660.310,4295.370,2674.744,3627.216,3333.686,4035.350,3462.585,2219.288,2599.928,2397.492,2031.393,2504.436,1981.608,1537.773,1008.461,1095.806,868.812,797.074,727.459,407.944,411.818,417.818,337.511,513.834,173.879,175.647,178.386,90.607,0.000,187.154,94.606,96.202,195.709,0.000,101.338,0.000,0.000,106.390,0.000,110.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9626.52, 13.3,749.9,1.000,1.81,7.48,786.7,ON,54.552,76.204,56.592,27.881,2.168,4.568597e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
26,17/3/2020,17:01:13,22.5,101.6,44.2,6.69572e-008,1.83006e-005,,548.519,792.050,2033.039,2690.634,2121.877,3863.020,3504.328,3800.059,6316.546,4523.393,5131.513,3852.974,5148.057,3946.562,3660.104,4642.435,2802.089,3332.898,3217.828,2851.420,2620.630,3339.427,4306.116,3797.574,4178.933,4931.795,3742.795,3869.743,6234.578,5447.250,4321.418,5613.524,3578.253,4857.373,4929.554,4036.695,4431.422,4592.269,5561.126,3734.578,4164.376,4411.789,3895.489,3920.902,4027.740,2997.349,4527.428,4474.547,3525.928,4424.609,3981.147,3793.138,2925.608,4276.265,3271.686,3550.260,3888.937,4389.946,3707.519,3125.223,4391.986,3278.302,3969.650,4256.107,3101.789,3086.275,3259.664,2431.167,2636.342,3706.830,2846.279,2418.345,2831.833,2698.795,2247.529,1879.525,1661.037,1523.366,1690.638,1161.979,235.838,473.764,720.644,404.122,244.776,331.123,250.762,169.673,344.499,174.001,0.000,89.758,182.410,0.000,0.000,0.000,0.000,98.632,0.000,102.210,206.912,105.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.20,9626.27, 13.3,749.9,1.000,1.81,7.47,782.7,ON,51.972,72.621,53.991,18.106,2.163,4.584316e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
27,17/3/2020,17:07:13,22.4,101.6,44.1,6.69284e-008,1.82958e-005,,280.374,269.903,519.592,1000.227,964.083,929.211,1343.422,863.285,1249.809,1681.037,1678.478,1875.656,1633.294,1754.171,1700.793,2618.450,2864.563,1858.476,1943.837,2331.994,3666.080,2594.549,3468.323,4658.710,3392.552,3443.147,3467.543,2559.762,3649.567,4222.450,4224.948,4040.550,4055.914,3575.722,3548.412,4380.229,3254.368,5250.518,3706.724,4352.641,3704.641,2945.953,3897.671,3919.862,4285.632,4472.032,4429.088,3875.975,4490.929,3253.574,2661.078,3296.538,3897.958,3519.075,3942.594,2943.545,2779.987,3134.712,2761.815,3198.148,4436.342,3172.763,3909.879,2655.258,3170.950,2727.941,3685.675,3922.725,2590.029,2526.289,3581.209,2771.926,2933.888,2731.475,2285.804,2151.997,1970.272,1672.050,992.866,1376.216,1039.834,565.046,327.426,413.131,250.233,592.383,427.254,260.184,176.090,266.820,180.654,275.277,93.238,0.000,191.618,0.000,99.099,0.000,0.000,0.000,0.000,0.000,0.000,111.938,0.000,0.000,0.000,120.550,0.000,0.000,0.000,129.626,300,4,50,1,3.000,0.314,0.00,10.21,9623.69, 13.3,749.9,1.000,1.81,7.49,792.1,ON,64.476,84.538,65.272,51.397,2.063,3.704221e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
28,17/3/2020,17:13:13,22.4,101.6,44.0,6.69284e-008,1.82958e-005,,0.000,266.500,769.560,987.615,713.945,229.374,663.241,1278.600,1028.375,1985.190,1534.749,1666.805,2150.266,1732.035,839.665,1923.218,1743.913,1707.770,1969.865,3329.880,2276.561,2292.167,2370.870,2811.080,2481.327,4006.827,2265.707,2850.227,3040.494,3181.765,3208.968,3359.656,4713.473,4502.808,3539.848,3417.774,3865.168,3768.869,3002.142,3491.918,3437.594,3732.048,3675.695,3873.555,3235.925,3843.238,2591.550,3832.354,4033.630,3290.892,3323.065,2396.403,3331.365,3852.379,2919.639,3502.612,2819.122,3766.569,2828.228,2454.405,2634.531,3497.032,3228.217,3763.837,3640.647,3718.720,3263.246,3221.679,2995.712,2934.630,2590.997,2650.336,3491.151,2771.958,2783.612,2200.750,2089.327,1659.567,972.230,1445.321,868.765,478.219,565.771,489.506,164.718,417.795,84.373,342.538,434.674,163.962,101.045,0.000,276.188,187.144,94.601,0.000,97.849,0.000,0.000,0.000,0.000,0.000,108.415,0.000,0.000,114.231,0.000,119.030,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9625.42, 13.3,749.9,1.000,1.81,7.48,786.6,ON,67.496,87.864,68.113,42.935,2.065,3.412044e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
