Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
173,29/4/2020,06:50:41,21.6,99.6,40.8,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,1.000,3.000,2.000,4.000,4.000,6.000,11.000,4.000,10.000,20.000,4.000,14.000,21.000,14.000,16.000,20.000,19.000,17.000,22.000,29.000,21.000,29.000,23.000,19.985,33.824,23.635,24.556,32.000,25.000,25.000,33.000,33.000,38.858,42.142,45.269,39.088,42.712,54.931,52.001,50.000,51.000,38.000,40.000,29.530,29.470,32.000,27.000,33.000,36.000,24.000,24.000,29.000,18.000,25.000,21.000,29.000,23.000,21.000,23.000,13.000,19.140,17.860,18.000,18.000,18.000,11.000,14.779,13.221,12.000,8.000,12.000,8.000,7.000,6.000,8.000,5.000,6.000,2.000,11.000,6.000,6.000,1.000,3.000,3.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,72.748,92.944,74.168,76.351,1.932,2.513672e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
174,29/4/2020,06:56:11,21.6,99.6,40.8,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,2.000,5.000,1.000,8.000,5.000,9.000,6.000,9.000,11.000,8.000,11.000,19.000,17.000,19.211,28.277,20.512,19.000,20.645,28.355,26.000,27.000,18.000,34.000,24.404,31.596,34.000,23.000,43.000,39.000,34.000,34.891,33.825,36.607,45.677,50.000,49.000,35.000,36.000,43.605,52.395,51.000,43.000,32.000,33.000,35.377,34.623,30.000,29.000,28.000,46.000,28.000,18.306,23.694,31.000,19.000,16.929,13.071,29.000,23.000,19.000,27.617,21.383,18.000,26.000,11.000,12.000,16.000,14.000,11.000,16.000,9.000,13.000,4.000,8.000,5.000,5.000,7.000,7.000,2.000,4.000,5.000,1.000,2.000,3.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,72.426,95.073,75.638,71.050,1.939,2.652062e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
175,29/4/2020,07:01:41,21.6,99.6,40.9,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,2.000,3.000,3.000,2.040,4.960,5.000,6.000,9.000,8.000,7.000,8.000,9.000,9.000,11.000,12.000,15.000,23.488,18.512,22.000,20.000,23.000,23.578,25.422,26.000,28.985,34.016,21.444,39.556,31.000,35.000,52.000,30.000,50.000,33.000,42.000,47.000,40.000,42.534,42.466,55.031,53.969,56.000,46.000,57.050,39.950,29.000,40.000,25.000,28.000,30.097,30.903,18.000,30.000,35.000,20.000,21.000,30.846,21.154,16.000,22.000,23.000,17.000,16.000,21.000,14.000,24.371,19.629,14.000,18.000,12.376,11.130,13.494,8.000,9.000,6.000,9.000,6.000,6.000,5.000,9.000,3.800,7.200,3.000,6.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,73.500,95.718,76.110,57.255,1.937,2.682009e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
176,29/4/2020,07:07:11,21.6,99.6,40.9,6.80374e-008,1.82576e-005,,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,2.000,5.000,3.000,3.000,4.000,6.000,1.000,7.000,8.000,5.000,12.000,13.000,15.000,13.000,15.000,11.488,11.512,19.000,11.000,27.000,22.578,29.422,28.000,27.000,24.000,41.000,27.000,35.000,23.141,38.859,40.000,40.891,46.109,42.000,32.269,45.732,52.000,56.000,40.516,38.089,50.395,46.000,38.000,42.000,46.000,28.000,36.000,40.000,25.000,36.000,35.680,38.320,34.000,22.000,25.000,25.000,27.000,28.000,23.000,26.000,17.000,22.000,20.000,16.000,22.371,20.629,9.779,18.221,11.000,17.000,11.000,6.000,12.000,5.000,6.000,9.000,9.000,3.000,3.000,2.000,4.000,2.000,3.000,3.000,2.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,75.628,96.555,78.106,76.351,1.906,2.637289e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
177,29/4/2020,07:12:41,21.6,99.6,40.9,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,3.000,2.000,2.000,0.000,3.000,2.000,2.000,0.000,0.000,8.000,4.000,3.000,4.000,11.000,10.000,16.000,13.000,15.000,10.000,13.000,22.000,15.000,16.000,21.000,17.000,15.000,31.000,23.000,24.000,20.000,27.000,26.000,21.000,33.517,33.483,38.000,49.000,30.000,25.269,60.732,41.000,47.000,41.000,44.000,46.000,64.781,36.219,31.000,45.000,33.377,44.623,24.287,34.713,30.000,22.000,35.000,22.000,32.000,26.000,24.846,26.154,17.000,31.000,28.724,25.276,22.000,19.000,16.000,19.371,25.629,14.000,10.000,14.000,12.000,13.000,11.000,6.000,11.000,10.000,1.000,6.017,6.983,4.000,5.000,2.000,1.000,3.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,78.469,99.835,80.131,88.168,1.927,2.497034e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
178,29/4/2020,07:18:11,21.6,99.6,40.9,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,3.000,3.000,6.000,5.000,5.000,4.000,4.000,9.935,8.065,10.000,3.000,15.000,9.000,18.000,12.000,18.000,18.493,10.507,24.000,24.000,31.000,21.000,19.000,23.985,33.015,24.000,30.000,39.327,33.673,37.000,30.000,38.000,42.000,29.000,58.000,40.678,49.856,44.466,45.516,44.484,57.000,40.000,51.000,37.000,35.000,32.000,41.708,38.292,29.000,33.000,33.000,30.741,19.259,32.000,39.000,24.000,30.000,33.110,23.890,23.448,28.691,23.860,16.151,18.849,21.000,25.000,13.000,16.552,18.448,17.253,12.747,11.190,11.810,4.000,12.000,5.000,9.000,5.000,5.000,5.000,2.000,3.000,2.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,76.904,98.349,79.097,68.539,1.928,2.704809e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
179,29/4/2020,07:23:41,21.6,99.6,41.0,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,1.000,2.000,4.000,1.000,6.000,4.000,2.000,5.000,7.180,14.820,11.848,17.152,16.000,6.000,16.488,15.512,27.000,14.000,25.000,26.000,33.000,28.000,36.000,33.405,34.040,36.556,35.000,38.000,41.000,35.439,42.562,47.000,39.000,40.269,51.410,48.857,51.466,36.000,55.000,40.000,46.000,54.000,35.000,32.000,36.000,48.000,23.000,29.000,27.000,42.000,25.000,27.000,34.000,26.000,28.000,27.000,21.000,27.000,22.000,24.000,25.618,27.383,25.000,19.000,22.000,15.000,17.000,12.000,22.000,15.000,14.000,10.000,8.000,7.000,8.000,2.000,6.000,2.000,5.000,2.000,3.000,1.000,2.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,74.889,97.371,78.931,82.047,1.891,2.746715e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
180,29/4/2020,07:29:11,21.6,99.5,41.0,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,1.000,2.000,4.000,3.000,1.000,7.000,6.418,4.582,5.000,7.000,6.000,4.000,16.000,12.000,18.000,14.000,12.000,21.000,21.000,15.000,24.000,17.000,28.000,30.357,27.643,23.000,33.000,23.000,27.843,39.157,45.000,44.000,49.000,33.000,49.000,41.000,54.000,45.899,38.101,32.000,44.646,32.354,50.866,44.134,32.000,29.709,35.291,29.000,33.153,33.847,30.000,35.000,37.000,27.000,32.972,24.028,31.000,29.000,22.900,27.100,37.000,25.000,20.000,21.129,22.871,21.000,14.816,11.184,22.000,10.000,13.000,17.000,8.000,8.000,7.000,7.000,3.000,6.000,6.000,1.000,5.000,0.000,2.000,6.000,4.000,0.000,0.000,2.000,3.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,74.144,97.957,78.533,71.050,1.927,2.661706e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
181,29/4/2020,07:34:41,21.6,99.6,41.1,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,2.000,2.000,3.000,9.000,3.000,9.000,4.000,10.000,8.383,7.617,15.000,9.000,14.000,13.000,15.211,16.789,23.000,33.000,24.000,30.000,29.156,31.902,34.941,21.000,39.000,35.000,24.000,35.000,44.141,38.859,37.000,36.000,47.000,48.000,35.000,51.000,45.534,59.466,43.000,45.000,47.139,47.752,40.160,48.480,45.782,25.689,26.000,40.574,33.426,26.000,40.000,43.000,31.000,20.000,20.000,31.000,22.000,22.000,27.378,30.622,24.000,30.000,35.151,31.586,25.634,18.629,22.000,17.000,17.000,15.000,12.000,15.000,11.000,6.000,6.000,7.000,9.000,8.000,5.000,6.000,4.000,1.000,0.000,3.000,0.000,2.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,74.472,98.111,77.765,76.351,1.955,2.931104e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
182,29/4/2020,07:40:11,21.6,99.6,41.2,6.80374e-008,1.82576e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,3.000,5.000,2.000,3.000,1.000,7.000,3.000,8.000,3.000,15.000,10.000,9.000,18.344,17.656,10.488,18.512,15.000,15.645,16.355,25.000,25.000,27.000,26.000,32.000,35.000,35.000,36.000,34.000,37.033,36.967,40.891,49.109,42.000,50.000,51.000,54.069,49.751,53.696,48.089,37.464,38.931,42.100,48.900,30.000,47.000,37.000,24.000,38.194,39.806,37.000,37.000,34.000,41.000,36.000,29.000,16.000,21.000,23.000,26.724,23.416,24.860,16.000,21.000,19.371,24.629,14.000,11.000,12.000,10.000,13.000,14.000,16.000,9.000,6.000,3.000,5.000,7.000,6.000,4.000,3.000,5.000,5.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,76.373,98.538,79.913,73.653,1.893,2.735539e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
183,29/4/2020,07:45:41,21.6,99.6,41.3,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.000,5.000,5.000,2.000,1.000,8.000,6.352,6.648,6.000,7.000,17.000,11.000,6.000,9.000,13.000,12.000,16.000,20.000,27.000,18.770,15.230,22.000,30.000,24.000,24.000,26.000,27.000,33.327,39.814,47.859,49.000,39.000,46.000,43.000,35.000,62.000,48.000,53.000,54.000,59.605,62.395,37.891,44.110,41.000,55.000,38.000,46.000,36.000,31.097,33.023,28.880,29.000,38.000,29.000,25.000,31.000,31.000,23.110,16.890,26.000,19.000,22.000,20.151,17.849,28.000,18.103,16.897,26.000,20.376,20.624,6.000,7.000,7.000,12.000,11.000,6.000,5.000,5.000,9.000,8.000,3.000,4.000,2.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,77.855,100.160,80.417,71.050,1.922,2.814255e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
184,29/4/2020,07:51:11,21.6,99.6,41.4,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,4.000,5.000,5.000,7.000,3.000,5.000,6.000,4.000,7.000,9.000,9.000,7.000,12.000,12.000,15.000,17.000,18.000,20.000,25.770,19.230,24.000,16.000,28.985,32.015,36.000,29.000,25.000,33.141,47.859,35.000,39.891,31.109,50.323,44.677,29.356,66.178,49.466,49.000,38.000,44.000,45.000,45.000,41.000,39.000,43.377,37.623,25.000,23.000,20.000,33.340,32.401,29.259,27.000,28.000,18.000,24.000,31.110,20.268,20.622,29.000,23.000,12.000,20.000,16.000,21.000,14.000,15.000,5.000,15.000,11.000,14.000,9.000,9.000,12.674,3.326,7.000,4.000,4.000,7.000,6.000,4.000,1.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.448,0.552,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,75.642,98.729,79.300,73.653,1.912,2.575430e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
185,29/4/2020,07:56:41,21.6,99.5,41.4,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,3.000,4.000,6.000,4.000,3.000,8.000,5.000,5.000,4.000,7.000,10.000,9.000,6.000,12.000,17.000,12.000,18.000,23.000,12.000,21.000,15.000,18.000,23.000,26.209,25.791,30.809,37.191,30.000,41.000,30.000,42.000,32.748,43.061,49.191,47.419,58.581,64.000,55.000,57.000,62.323,39.677,49.000,39.000,46.782,52.928,37.291,41.000,28.000,29.000,35.000,28.723,36.277,29.000,24.000,27.024,26.976,20.000,24.000,22.000,30.000,29.000,27.691,22.309,26.000,23.000,23.000,19.000,10.000,19.000,15.000,16.000,21.000,8.000,10.000,12.000,5.803,6.197,3.000,6.000,6.000,2.000,1.042,3.958,1.048,1.952,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,77.948,100.261,81.293,73.653,1.903,2.786912e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
186,29/4/2020,08:02:11,21.6,99.5,41.5,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,3.000,3.000,4.194,2.806,9.000,7.000,8.000,13.000,8.000,13.000,7.000,13.000,18.000,14.000,15.000,21.000,21.083,17.483,23.434,25.000,17.000,24.000,32.000,25.000,23.809,27.191,32.000,24.000,29.000,37.000,49.000,36.809,47.562,33.628,35.934,35.067,50.000,49.000,37.323,52.677,45.000,38.000,26.000,34.000,27.000,34.000,39.000,36.000,33.000,32.723,24.277,28.000,28.000,27.000,23.000,25.501,27.400,28.100,32.000,25.000,22.000,20.000,19.000,30.000,11.000,20.000,12.000,14.000,10.000,15.000,9.689,13.311,11.000,6.000,3.000,3.000,4.000,4.000,4.000,2.000,6.000,2.000,5.000,3.000,2.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,76.331,99.229,78.599,61.527,1.960,2.619340e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
187,29/4/2020,08:07:41,21.6,99.5,41.6,6.81057e-008,1.82576e-005,,1.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,4.000,2.000,9.000,4.000,3.194,6.806,5.000,7.000,9.000,13.856,12.144,16.130,12.870,12.000,19.000,11.000,20.000,17.000,19.000,19.000,25.000,26.000,37.000,27.000,25.000,20.000,25.809,37.720,29.472,41.000,42.000,47.000,34.749,50.252,40.372,57.629,47.000,47.000,48.298,32.814,49.212,29.591,49.087,38.162,34.620,24.218,36.000,44.000,30.000,42.000,33.000,26.000,29.307,25.693,26.972,24.028,25.000,25.000,30.000,17.000,17.971,22.029,30.000,23.000,27.000,27.000,17.816,16.001,15.183,18.000,10.000,13.000,8.000,14.074,8.926,6.000,7.000,3.000,7.557,7.443,4.000,1.000,5.000,3.000,5.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,71.116,94.703,74.615,68.539,1.982,2.823677e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
188,29/4/2020,08:13:11,21.6,99.5,41.6,6.81057e-008,1.82576e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,3.000,9.000,9.000,4.000,7.000,5.000,13.000,14.000,9.000,19.000,14.000,9.000,14.000,20.000,16.254,20.746,20.000,21.000,17.746,25.254,28.000,28.000,31.000,44.000,46.809,21.191,28.000,31.737,31.460,28.804,45.749,39.061,42.191,34.000,42.000,50.000,45.000,48.000,38.000,32.000,50.000,38.000,34.782,37.218,36.000,31.000,40.000,32.130,25.870,21.000,38.000,30.062,30.938,32.000,20.000,29.501,30.499,34.000,17.000,25.000,19.000,25.129,30.871,26.000,21.000,17.000,20.000,17.000,10.150,18.850,15.000,7.000,9.000,6.000,5.000,9.000,9.000,6.000,4.000,4.000,5.000,2.000,3.000,1.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,73.784,97.487,76.583,49.581,1.993,2.823510e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
189,29/4/2020,08:18:41,21.6,99.5,41.7,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,6.000,3.000,4.000,4.000,6.000,7.000,7.000,10.000,14.000,9.000,17.000,13.000,14.000,9.000,18.254,20.746,13.000,20.000,14.746,16.254,26.000,24.000,32.000,36.000,25.000,24.000,25.000,34.000,44.000,34.206,38.794,50.000,27.000,35.000,58.000,50.000,41.298,33.702,49.000,38.000,45.866,32.134,34.000,30.000,33.000,25.000,35.000,26.000,33.000,25.000,33.000,31.000,31.000,29.000,25.000,23.000,16.000,27.394,21.577,23.029,23.000,13.000,22.000,19.000,15.000,17.817,18.183,16.000,11.000,15.384,7.616,11.000,9.000,9.000,3.000,7.000,9.557,4.443,7.000,4.000,4.000,2.000,0.000,4.000,0.000,4.000,1.000,1.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,74.110,99.930,78.453,71.050,1.977,2.597726e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
190,29/4/2020,08:24:11,21.6,99.5,41.7,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,4.000,1.000,1.000,4.000,2.000,3.000,3.000,5.000,8.000,7.000,6.000,4.000,11.000,17.000,14.000,12.000,9.000,14.000,12.000,15.000,14.000,20.000,19.000,20.000,22.000,32.000,27.809,30.191,25.843,36.157,33.000,51.000,32.000,40.810,39.191,46.419,42.515,32.067,34.000,45.000,31.000,38.000,31.866,27.134,35.000,37.709,24.291,25.413,25.587,23.000,33.000,31.000,29.307,33.693,27.000,31.049,21.951,23.000,28.801,25.199,25.000,21.000,21.345,21.655,23.000,18.000,27.816,17.184,26.000,17.000,10.000,16.000,14.000,7.000,4.000,7.000,8.000,6.611,5.389,7.000,6.000,3.000,2.000,2.000,3.000,3.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,77.340,103.911,82.415,59.352,1.963,2.438152e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
191,29/4/2020,08:29:41,21.6,99.6,41.8,6.80374e-008,1.82576e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,2.000,5.000,5.000,3.000,3.000,6.000,5.000,8.000,8.000,12.000,10.000,10.000,14.000,15.000,17.000,23.000,21.000,23.000,18.000,21.000,16.000,37.198,21.802,25.000,25.000,29.000,28.000,28.141,35.376,38.483,34.782,36.218,50.323,45.214,51.463,35.000,40.000,41.516,35.484,41.000,33.000,27.000,41.000,35.623,28.377,35.708,25.579,19.713,31.000,22.000,38.000,34.000,27.043,32.829,23.127,19.000,27.220,28.780,13.000,15.000,18.000,26.000,18.000,11.000,11.052,21.948,14.000,18.000,15.759,12.241,8.000,6.000,6.000,1.000,7.000,2.000,5.000,8.000,1.000,5.000,2.000,3.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,72.354,95.242,76.466,66.117,1.923,2.456007e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
192,29/4/2020,08:35:12,21.6,99.5,41.8,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,3.000,1.000,6.000,2.000,2.000,5.000,7.000,3.000,6.000,6.000,13.000,10.000,13.000,12.000,13.000,14.000,18.000,21.000,21.000,24.000,26.000,24.000,17.000,27.000,26.000,34.000,34.000,26.737,40.263,38.206,37.794,34.810,43.191,45.419,46.515,45.066,61.000,41.000,39.000,38.000,44.000,39.162,24.838,21.000,30.000,23.000,26.000,33.130,23.870,27.000,26.000,29.000,23.000,21.000,30.000,32.000,28.000,41.000,23.000,21.000,25.000,25.000,26.000,15.000,10.000,18.817,20.183,23.000,22.150,11.850,10.000,14.000,13.000,8.000,8.000,11.000,7.000,9.000,5.000,6.000,2.000,4.000,3.000,4.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,76.933,105.183,83.489,76.351,1.957,2.560169e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
193,29/4/2020,08:40:42,21.6,99.5,41.8,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,8.000,3.000,2.000,2.000,7.000,4.000,15.000,13.000,6.000,9.000,5.000,11.000,12.000,12.000,11.000,22.000,12.000,14.000,28.000,24.000,25.000,27.209,23.791,29.000,26.000,23.000,33.000,35.197,36.804,29.748,37.252,30.000,50.000,55.000,53.000,33.000,34.000,33.000,27.000,39.866,26.134,27.000,53.000,31.926,29.074,23.000,25.000,17.000,21.723,35.277,18.000,33.000,28.000,26.000,31.000,25.000,29.394,32.606,19.000,21.000,21.000,18.000,22.000,30.000,19.000,13.000,19.000,13.000,13.000,12.000,7.000,9.000,9.000,5.000,8.611,5.389,8.000,6.000,4.000,3.000,3.000,1.000,1.000,5.000,2.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,76.187,104.836,82.547,71.050,1.979,2.458246e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
194,29/4/2020,08:46:12,21.6,99.5,41.9,6.81057e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.000,5.000,7.000,4.000,10.000,9.000,10.000,6.600,15.400,11.000,10.000,11.000,19.000,19.000,19.309,15.691,27.000,25.000,30.000,29.000,26.357,33.643,25.698,34.111,38.720,32.472,26.000,34.393,40.607,42.000,29.000,44.743,43.257,44.867,45.032,52.101,43.000,52.323,38.677,33.000,31.000,41.000,33.000,34.000,30.000,25.000,23.130,29.195,20.675,28.000,26.062,19.938,37.000,21.000,35.501,21.499,20.000,24.000,20.624,29.376,16.000,25.000,19.000,14.000,18.000,18.000,15.000,14.000,13.000,15.000,12.000,13.000,13.000,2.803,0.197,7.000,10.657,3.343,1.000,4.000,1.000,2.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.00,9999.66, 13.3,777.4,1.000,1.83,7.52,809.8,ON,72.576,96.369,76.532,76.351,1.948,2.672573e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
